index	year	month	location	news
1117	2015	1	india	A close aide of underworld don Dawood Ibrahim, Tariq Parveen, was arrested by the Uttar Pradesh (UP) Police from Mumbai (Maharashtra) on January 19 for his alleged involvement in a 1999 criminal case in UP, reports DNA. Police sources said Parveen was picked up from Sarang Street in Pydhonie in Mumbai by a team of UP Police s Anti Terrorism Squad (ATS), with assistance from the Mumbai crime branch. A criminal offence was registered against Parveen in Hazratganj police station. The UP court had also issued a non bailable warrant against him, said a crime branch officer. Parveen was taken to the Sewri court and his custody was given to the UP Police on transit remand.
11491	2014	8	bangladesh	On August 28, the family members of Sheikh Nurul Islam Faruqi, the chief imam of the Supreme Court Mosque who was murdered at his East Rajabazar house in Dhaka city on August 27, said that Faruqi received threats several times from Hefajat e Islam (HeI) since May 5, 2013, reports The Daily Star. Faisal Faruqi, son of Faruqi said My father had been getting threats for the last one and a half years since HeI men waged the movement. His vehicle came under attack in Tangail District while returning to Dhaka about six months ago.
51122	2012	12	pakistan	At least six militants were killed and eight others sustained bullet injuries when Lashkar e Islam (LI) militants attacked pro government Lashkar (militia) Tauheedul Islam (TI) post in Bukar area of Zakhakhel in Khyber Agency of Federally Administered Tribal Areas (FATA), on December 5, reports The News. The sources said that dozens of LI militants attacked the Satani bunker with heavy and automatic weapons post situated on the Bukar hills top. The gun battle was continued for hours long in which both sides used heavy and automatic weapons. TI volunteers repulsed the attack and killed six LI militants. Eight TI volunteers also sustained injuries.
57680	2011	9	india	Prime Minister Manmohan Singh on September 16 said that the cross border camps for terrorists were being reactivated and there were attempts to induct fresh batches of militants into the country, The Times of India reported. He also warned that militants continued to infiltrate into Jammu and Kashmir. Urging security and intelligence agencies to ensure that such attempts are foiled through smooth and coordinated functioning, Singh said there was no room for complacency on the security front and mentioned that the recent terrorist attacks in Mumbai and Delhi are grim reminders of the challenges posed by terrorism to our security . The Prime Minister said As the 26 11 (2008 Mumbai terror attack) tragedy showed, terrorists use the latest technologies for communication and real time information sharing. We have to remain one step ahead.....I hope that the NATGRID would enable seamless retrieval and dissemination of data critical to the task of anticipating and pre empting terrorist attacks . He also said that the situation in the Northeast has seen a “gradual yet substantial” improvement, militant groups was discovering the path of negotiation, The Telegraph reports. They are increasingly coming around to the view that the search for a political identity need not entail violence and can be more fruitfully pursued through dialogue.
27046	2013	5	india	People s Liberation Front of India (PLFI) cadres hit nearly 6 persons with batons during a marriage ceremony in Gumla District of Jharkhand, after which a woman belonging to a local administrative body succumbed to her injuries, while Police remained tight lipped on the issue, reports ANI on May 21. PLFI is a splinter group of the Communist Party of India Maoist (CPI Maoist).
50360	2012	10	pakistan	one security official was killed and five others injured when unidentified armed militants ambushed a checkpost of a Law Enforcement Agency in Dasht Goran area of Sui in Dera Bugti District.
8141	2015	5	pakistan	At least three suspected militants were killed and two Policemen were injured when Police retaliated an attack on one of its patrolling vehicles in Baldia Town of Karachi, the provincial capital of Sindh on May 3, reported The News. According to initial reports, unidentified militants attacked a Police mobile in Baldia’s Ittehad Town area, injuring at least two Policemen. The attackers also hurled a hand grenade at the Police mobile. Police then opened fire on the assailants in retaliation, killing at least three of them.
65077	2011	12	srilanka	President Mahinda Rajapakse said that the Tamil National Alliance (TNA) has been requested to name their nominees for the Parliamentary Select Committee (PSC), which will be entrusted with formulating a solution to the grievances of communities, reports Daily News. However, the TNA has so far not obliged. “They are proving to be as difficult as the LTTE in talks, adopting the same negative tactics,” President Rajapakse said on December 20. He further said that the Government has no problems with the TNA, but the TNA had a mindset problem. “They yet have a war mentality, this is getting in the way when talking to the Government. They must get out of this, which is entirely shaped by the past” he added. The President went on to say that the TNA is getting instructions from abroad and this was a considerable obstacle when it came to conducting fruitful negotiations with the Government. He also noted that an outstanding demand of the TNA for Police Powers to the North and East is not a practicable proposition. The President also noted that the government has recruited Tamil speaking citizens to the police. Interviews are presently being conducted to recruit another batch of Tamil citizens to the police service, Colombo Page adds.
35237	2013	10	pakistan	one Rafi Ullah was shot dead at Haji Camp, within the vicinity of Docks Police Station. According to the Police, Rafi Ullah, resident of Haji Camp, was sleeping at his home, when unidentified assailants barged into his house and shot him twice before fleeing.
20471	2014	6	pakistan	Meanwhile, a senior security official who survived the June 8 terrorist attack on Karachi Jinnah International Airport has revealed that arms for the attack had been smuggled inside the airport a day earlier and some insiders were helping the attackers, The News reported on June 13. The terrorists wanted to attack the main terminal, damage any aircraft or hijack it with passengers but these designs were foiled, the official said on condition of anonymity.
40509	2012	5	india	The Indian Government has adopted a multi pronged approach for effective domination and to check illegal activities, including infiltration on India Bangladesh border, reports Canindia.com. In a written reply in the Rajya Sabha (upper house of Parliament) on May 16, Minister of State of Home M. Ramachandran said, “Twenty four persons have been arrested and Rs. 71.45 crore worth smuggled goods seized on Indo Bangladesh border in 2011 12. The contraband includes fake Indian currency notes FICN , readymade garments, foodgrains, cattle, cigarettes and medicines, narcotics (including phensedyl syrup).”
43720	2012	9	india	A bomb blast on September 25 killed a tribal youth, who was carrying the explosive device in hand through a residential area, in Umrangso town of Dima Hasao District, reports The Telegraph. Dima Hasao Superintendent of Police (SP), M.J. Mahanta, said that the body of the youth carrying the device was completely mutilated.
40510	2012	5	india	The Madhya Pradesh Police is searching for a truck that they suspect is loaded with 20 tonnes of ammonium nitrate, The Times of India on May 17 reported. On May 3, the supplier of the consignment, Kamal Agarwal, a resident of Indore, registered a complaint with the Police that the ammonium nitrate consignment was missing with the truck. The truck was loaded with more than 600 gunny bags of the explosives out of which only one third has been recovered, said Phool Singh Paraste, officer in charge of Sandhiya Police station. The Police believe that the driver may have sold the chemical, used as an oxidising agent in improvised explosive devices (IED) either to Naxals (Left Wing Extremists) in neighbouring State of Chhattisgarh or the illegal mining mafia.
28158	2013	7	india	Security agencies fighting against the circulation of Fake Indian Currency Note (FICN) have to take on a deadly mix of the underworld, various terrorist networks and Inter Services Intelligence (ISI), Pakistan’s intelligence agency, who are using new routes to pump fake currency into India, The Times of India reports on July 15. Sources in the Mumbai Police said the involvement of the underworld has been established on a number of occasions, and distribution of fake currency is controlled by Dawood Ibrahim s aide, Aftab Batki alias Sultan. Sources also said FICN get printed at a press set up by ISI at Sukkur (Sukkur District in Sindh) a border town in Pakistan. ISI has been using Lashkar e Toiba (LeT) and other splinter groups to smuggle fake currency. Moreover, the growing number of FICN seized in Mumbai (Maharashtra) during the last four years indicates a growing menace, Hindustan Times reports on July 15. From INR 62,00,000 in 2009, FICN worth INR 88,00,000 was seized in 2012. And till June 2013, INR 40,00,000 has been seized. In a bid to make the laws more stringent, officials of the Mumbai Police said the union government has made amendments in the Unlawful Activities Prevention Act (UAPA) 1967, and now production or smuggling or circulation of fake currency has been declared a ‘terrorist act’.
977	2015	1	india	A day after Inspector General of Police (IGP) of south west range, Odisha, Yashwant Jethwa claimed that at least seven Communist Party of India Maoist (CPI Maoist) cadres have been killed in the ongoing ‘Operation All Out’ jointly launched by the Greyhound unit of Andhra Pradesh Police and the Special Operation Group (SOG) and District Voluntary Force (DVF) forces of the Odisha Police, a Maoist leader on January 11 rebutted the claims of any casualty on their side during the operation, reports odishasuntimes.com. Malkangiri Koraput Border Committee Secretary Ghenu, in an audio message, claimed that two security personnel were injured during a pre dawn exchange of fire on January 5 at Tumbei Dejing area near Balimela reservoir in the cut off areas of Malkangiri District. However, there was zero casualty or injury on the Maoist side, he added. Meanwhile, the Central Reserve Police Force (CRPF) Director General (DG) Prakash Mishra will review Maoist situation in the State on January 12, reports orissadiary.com.
35315	2013	11	pakistan	an elderly man belonging to Shia community was killed in a firing incident in Malir locality within the limits of Khokhrapar Police Station in Malir Town on November 6, reports Daily Times.
16954	2014	9	india	Nagaland Post reports that, on September 29, Athrennu Yim, a Federal Government of Nagaland (FGN) leacy (area representative) and ‘speaker’ of the Yimchunger Region, was killed at Longya ward Kiphire town (Kiphire District). As per family members account he was taken away from his house by an unidentified assailants and shot dead subsequently.
16286	2014	8	india	Separately, in a major setback to the vision of peace in the Garo Hills region, the GNLA, on August 29, rejected the offer of the Meghalaya Government for ‘unconditional’ peace talks, reports The Assam Tribune. In a missive sent by senior cadre Savio ChMarak, the outfit stated that its armed struggle for a Garoland State would continue until it is achieved. The outfit further accused chief minister Mukul Sangma accusing him of not being a peace lover.
800	2015	12	bangladesh	Police on December 22, arrested six alleged leaders and activists of Islami Chhatra Shibir (ICS) and recovered two kilograms of explosive materials from them at Rampura in the capital city of Dhaka, reports Daily Star. Inspector Mustafizur Rahman of Rampura Police Station said acting on a tip off, they raided the third floor of a six storey building in Ulan area and arrested the six Shibir men. Six crude bombs, one kg of gunpowder, one kg of sulfur, nails, stones, two police uniforms and publications on Jamaat e Islami (JeI) ICS ideology were recovered from them, he said. The Police official also said the Shibir men were making bombs to carry out subversive activities ahead of Christmas and New Year celebrations. The arrestees are Jakir Hossain, Mohammad Shafique, Mohammad Roni, Rumman Hossain, Ataur Rahman and Abdul Quader.
60956	2011	5	pakistan	Investigations revealed that Ali Dayan, a Pakistan researcher for HRW, also made public an e mail that Shahzad had sent then with the instructions to make it public in case something happened to him. The email provided Shahzad’s account of a meeting he held with two ISI officials on October 17, 2010. After he disappeared on May 29, there were allegations that he had been abducted by the ISI because of his recent story on the PNS Mehran base attack of May 22. Shahzad had reported that the attack took place after the Navy identified and interrogated a few of its lower level officers for their ties with al Qaeda.
24321	2013	12	bangladesh	An alleged outlaw was shot dead in Atghoria sub District of Pabna District on December 9, reports The Daily Star. The deceased Arshed Ali Sarker (40) was regional leader of outlawed Nakshal Bahini. He was wanted in several cases. Police station said a gang riding two motorbikes opened fire on Arshed, leaving him dead on the spot while he was returning home from Ekdanta Bazar.
1737	2015	2	india	Central Reserve Police Force (CRPF) and Police recovered a large quantity of arms and ammunition from a cave in the forest of Sonbhadra District bordering Bihar on February 23, reports The Times of India. The recovery was made during a combing operation launched after detection of an armed group of Communist Party of India Maoist (CPI Maoist) cadres on February 15. Sonbhadra Superintendent of Police (SP) SS Yadav said that a joint team of Police and Central Reserve Police Force (CRPF) personnel were combing the jungles and hills of Madpa area under Machi Police Station when they entered a cave in afternoon. The cops recovered two guns, two country made revolvers, live cartridges, 12 detonators and six gelatin rods hidden in a plastic bag.
61283	2011	6	pakistan	Two Khasadar personnel, identified as Naib Subedar Hiran Shah Afridi and his companion Yar Wazir, were killed in a bomb blast at a Police checkpoint in the town of Jamrud in Khyber Agency, reports Daily Times. Two other Khasadar personnel, identified as Amjad and Abdul Wajid, sustained serious injuries in the blast.
11102	2014	1	bangladesh	An Auto rickshaw driver Mohammad Bashir was injured in a crude bomb explosion in Chittagong city of Chittagong District on January 13, reports The Daily Star. Police said ICS cadres hurled the crude bomb. The bomb blasted smashing the front glass of his vehicle.
63354	2011	12	pakistan	Battered by Pakistani military operations and US drone strikes, the once formidable Tehreek e Taliban Pakistan (TTP) has splintered into more than 100 smaller factions, weakened and running short of cash, reported Daily Times quoting security officials, analysts and tribesmen from the insurgent heartland. “Today, the command structure of the TTP is splintered, weak and divided and they are running out of money,” said Mansur Mahsud, a senior researcher at the FATA (Federally Administered Tribal Area) Research Center. “In the bigger picture, this helps the Army and the Government because the TTP are now divided.” The first signs of cracks within the TTP appeared after its leader, Baitullah Mehsud, was killed in a drone strike in August 5, 2009, Mahsud said. Since then, the group has steadily deteriorated. Set up in 2007, the TTP is an umbrella organisation created to represent roughly 40 insurgent groups in the tribal belt plus al Qaeda linked groups headquartered in Pakistan’s eastern Punjab province. “In the different areas, leaders are making their own peace talks with the Government,” Mahsud added. “It could help the Pakistani Government and military separate more leaders from the TTP and more foot soldiers from their commanders.” The two biggest factors hammering away at the TTP’s unity are US drone strikes and Pakistani Army operations in the tribal region. Turf wars have flared as terrorists fleeing the Pakistani military operations have moved into territory controlled by other terrorists, sometimes sparking clashes between groups. And as leaders have been killed either by drones or the Pakistani army, lieutenants have fought among themselves over who will replace them.
55282	2011	5	india	A LeT militant, identified as Abu Maad, was killed and a trooper injured in an encounter in Zaloora village in Sopore area of Baramulla District.
26913	2013	5	india	Security Forces (SFs) found the decomposed body of a woman, suspected to be a Communist Party of India Maoist (CPI Maoist) cadre, inside the forest near Sindhesur village in Gadchiroli District on May 12, reports The Hindu. On April 12, Sindhesur witnessed an encounter between the Police and the Maoists in which four Maoists, two civilians and a Policeman were killed. Police claimed that the body may be of a Maoist killed in this encounter. A team of Gadchiroli Police and the Central Reserve Police Force (CRPF) was carrying out a search operation when it stumbled upon the corpse, a press release said. One .303 rifle with 33 rounds, two backpacks and a pair of shoes were also found, the release said.
7452	2015	2	pakistan	At least four soldiers were killed in an explosion targeting a convoy of Security Forces in Warmagai area of Kurram Agency in Federally Administered Tribal Areas (FATA) on February 3, reports Dawn. Following the blast, SF and militants also clashed in Warmagai area, killing two Tehreek e Taliban Pakistan (TTP) militants, including one key commander , Gul, and his accomplice.
62802	2011	10	pakistan	Three people, including son of a Police constable, were killed in target killing incidents in Karachi on October 12, reports Daily Times. Two people, including son of a Police constable, were shot dead and another person was injured in Mewashah Road area within the limits of Chakiwara Police Station. The incident took place near Madina Mosque when unidentified armed assailants opened fire on Adnan, resultantly killing him and a nine year old child, identified as Akbar.
29111	2013	8	india	A Gujarat Police officer N K Amin, who was arrested on April 5, 2013, in the Ishrat Jahan encounter case, on August 28 submitted a letter in the Supreme Court purportedly written by the legal attaché of the United State (US) Embassy Daniel C Clegg, endorsing the claim that Lashkar e Toiba (LeT) operative David Headley had spoken about Ishrat having been a suicide bomber, reports The Indian Express. The letter, related to a threat against Hindu temples , as its first part, is the first US paper trail linking Headley to Ishrat. Amin, who is lodged in Vadodara jail, has submitted a set of documents including a true copy of a letter dated June 25, 2010, sent by Daniel C Clegg to the Intelligence Bureau (IB). The second part of the letter says, Zaki told Headley about a female suicide bomber named Ishrat Jahan who was recruited by Muzammil. Jahan was killed by the Indian Police during the attack. Zaki mentioned Muzammil s plans to attack Akshardham temple, Somnath and Siddhi temples. The attacks were revenge for the 1988 attack on the mosque in Uttar Pradesh.
34870	2013	10	pakistan	Elsewhere, two suspected militants were arrested and a large cache of weapons was recovered from their possession in Darra Adam Khel town of Kohat District on October 4, reports The Express Tribune. A security official said both suspects were arrested at around 12 30pm when a car was stopped at Akhurwal check post for a routine check. 11 submachine guns (SMGs), one Kalakov, one AK 47, 20 magazines, 2,500 bullets, a telescope and a burqa (veil) were found hidden inside the car. The suspects were identified as Naveed Ahmad Afridi, a resident of Jwakai, and Ali Afridi, a resident of Turkey Ismail.
6131	2015	10	india	Wall posters that appeared near AP Rayons Factory on October 29 at Kamalapur under Mangapet mandal (administrative unit) in Warrangal District caused commotion among people and Police, reports The Hindu. The posters were issued in the name of Khammam Karimnagar Warangal (KKW) committee ‘secretary’ Damodar. They featured a threat issued to Minister A. Chandulal, and Telangana Rashtra Samithi (TRS) leader Umesh Reddy, holding them responsible for recent encounter in which Sruthi and Vidyasagar Reddy were killed by the Police. They threatened to kill all those responsible for the encounter.
61214	2011	6	pakistan	The Inter Services Intelligence (ISI) and Sindh Rangers on June 17 submitted comments at the Sindh High Court (SHC) about the abduction of Azib Ahmed Qudwai, a student of Hamdard University who was abducted on April 2, 2011. According to sources, Lieutenant Colonel Mirza Waseem Baig on behalf of ISI submitted comments and said, “Qudwai has neither been arrested nor has been kept in the custody of ISI.” However, Qudwai’s father had filed a constitutional petition against Director Generals ISI, Military Intelligence and Inspector General of Police, Sindh for seeking whereabouts of his son.
21687	2014	11	pakistan	At least two Policemen were killed and three others were injured when unidentified armed assailants hurled a hand grenade on a Police mobile van of Preedy Police Station in Lines Area of Jamshed Town on November 14, reported Daily Times.
37426	2012	7	bangladesh	Detectives in the Dhaka city on July 28 arrested three persons carrying bombs that could be activated by mobile phones, reports The Daily Star. According to Detective Branch of Police the arrestees had links with the July 17 bomb explosion inside a woman s handbag. The arrestees were identified as Sohrab Hossain Ujjal, Khandakar Enamul Haque Mitul and SM Abu Hossain Sarowar. A laptop, BTK 1.10 lakh and some bomb making materials were also seized from their possessions.
3237	2015	5	india	Army and Police on May 17 recovered large quantity of arms, ammunition and explosive from a hideout of Hizb ul Mujahideen (HM) militants at Chandali forests in Kishtwar District and foiled plan by the militants to carry out terror strikes in the sensitive District, reports Daily Excelsior. “Recoveries have dealt a crippling blow to Hizbul Mujahideen outfit, which was trying to revive itself in Kishtwar district,’’ official sources said. Recoveries included one AK 47 rifle, one AK 56 rifle, two pistols, , one USA made radio set, two Under Barrel Grenade launchers (UBGLs), two batteries, two printers, nine hand grenades, seven UBGL grenades, six AK magazines, two pistol magazines, 315 AK rounds, 12 pistol rounds and one bipole antenna. However, no arrests have been made in connection with the recoveries, sources said, adding that Army and Police conducted searches in the area but there was no presence of the militants.
57507	2011	9	india	Pakistan wanted to wind down militancy in Jammu and Kashmir in 2006, but failed due to a stiff 10 day protest by militant leaders, according to a US embassy cable from Islamabad released by Wikileaks, reports Hindustan Times. “The Inter Services Intelligence (ISI) had summoned the leaders of the Kashmiri militancy for a March 8, 2006, meeting in which the Government of Pakistan thanked the militants for their struggle, but then told them to lay down their arms and give the bilateral peace process a chance,” says the cable. The cable says that the militant leaders responded to Pakistan’s orders to stand down and accept financial cuts with a 10 day protest, and refused to leave the safe house in Islamabad where the meeting took place. Although the details varied, most accounts agreed on the basic message time had come for the militants to stop violence to allow space for President Pervez Musharraf and Prime Minister Manmohan Singh to move forward with peace initiatives. According to the cable, Srinagar based separatist leader Yasin Malik, who heads the Jammu Kashmir Liberation Front (JKLF), told the US that he had used his March April 2006 visit to Pakistan to reach out to Kashmiri militant leaders, counseling them to lay down arms and give the peace process a chance. The cable also stated that JKLF secretary general Mohammed Rafiq Dar said the confusion in the United Jihad Council (UJC) a conglomerate of leaders of militant groups active in Kashmir created an opening for Malik to advocate a ceasefire. For instance, Dar said Malik held several conversations with Hizb ul Mujahideen (HM) leader and UJC chairman Syed Salahuddin, who said he joined the protest in response to Pakistan’s orders out of comradeship. The US embassy adds a note to Salahuddin’s statement saying, “The syntax of Salahuddin’s remark suggesting that militancy will naturally die off if only the militants were given a seat at the table indicates that it was lifted straight from Malik’s talking points, which paraphrase Musharraf’s own thinking.” In 2006, Musharraf had proposed a four point formula, envisaging self rule in a Jammu and Kashmir demarcated into provinces.
41870	2012	7	india	Police recovered four grenades in the Kupwara District in the evening of July 9. Police said that on a tip off, Kupwara Police recovered four rusted grenades of Pakistan make and a detonator on the bank of Ganie pound at Sogam.
32132	2013	2	pakistan	On February 15, SFs and Police conducted a joint operation in Bannu after a suicide bomb struck the convoy of Khyber Pakhutnkhwa chief minister.
39722	2012	4	india	The Tiruppur North Police had taken into possession fake Indian currency notes (FICNs) worh INR 20,000 which was found along with the cash remittance made by a person at a private sector bank in Tiruppur District on April 11, reports The Hindu. Police sources said that the person who made the remittance at the bank as well as another person who work as a cashier in a private finance company was being interrogated.
19524	2014	2	pakistan	In a sectarian attack, a salesman, identified as Manzar Ahmed (55), working at a sanitary shop was killed while another salesman Imran was wounded within the limits of Rizvia Police Station in Petal Wali Gali in Liaquatabad Town on February 28, reports The Express Tribune. Station House Officer (SHO) Hassan Haider said that the victims were attacked on sectarian grounds.
6450	2015	11	india	According to the third edition of the Global Terrorism Index 2015 (GTI), India ranked 6th out of 162 nations most affected by terrorism in 2014, Mid day reports on November 20. India witnessed a slight increase in terror related deaths, up by 1.2 per cent in 2014 to reach a total of 416, the highest number of terrorist incidents and deaths since 2010. In addition, there were 763 incidents which represents a 20 per cent increase from 2013, a report by Washington based Institute for Economics and Peace said. In India, the two deadliest Islamic terrorist groups in 2014 were Lashkar e Taiba (LeT) and Hizbul Mujahideen (HM).
30439	2013	11	india	Nine bombs have been found in one room of a privately run small hotel in Ranchi city (Ranchi District), the capital of Jharkhand on November 4, reports NDTV. The bombs were discovered when the National Investigating Agency (NIA) raided the hotel after a tip off that a room had been rented by Haider Ali, one the main suspects in the serial blasts that hit Patna on October 27, hours before a rally for Narendra Modi, the BJP s Prime Ministerial candidate.
48292	2012	6	pakistan	Unidentified armed militants on June 18 shot dead famous Pashtu singer Ghazala Javed along with her father in Peshawar, reports Daily Times. According to reports, Ghazala along with her father was on her way home in Dabgari area when some unidentified armed militants opened indiscriminate fire on her vehicle. As a result, both father and daughter were killed on the spot.
