index	year	month	location	news
14839	2014	6	india	At least four passengers were killed and eight injured as twelve coaches of New Delhi Dibrugarh Rajdhani Express derailed near Golden Ganj station in Chapra in East Champaran District on June 25, reports Zee News. Railway suspected sabotage by Communist Party of India Maoist (CPI Maoist) behind the derailment as there was a blast on the track. Prima facie, it appears to be a case of sabotage. There was a blast on the track, which could have caused the derailment, Railway Board Chairman Arunendra Kumar told PTI. Another goods train, 60 kms away from the station, also got derailed due to a blast. 18 wagons got derailed in the accident, Kumar said. The Maoists have given bandh (general shut down) call to protest security forces strong armed action against innocent people in the area on suspicion of being Maoists’ sympathiser. Meanwhile, a live bomb fitted with a timer device has been found near tracks, which has given credence to reports of Maoists having a role in the incident.
36067	2013	2	nepal	The Election Commission (EC) on February 22 said the Government’s plan to hold elections by June 5 may not materialize if political parties fail to hammer out a deal on a new election Government within the next seven days, reports Kantipuronline.com. Only 102 days remain for the June 5 D day set by a cross party taskforce of the four major political parties— the Unified Communist Party of Nepal Maoist (UCPN M), Nepali Congress (NC), Communist Party of Nepal Unified Marxist Leninist (CPN UML) and United Democratic Madhesi Front (UDMF). However, key political forces are still divided on the formation of a Chief Justice led election Government and on outstanding issues related to the elections. Parties have serious differences over the voters’ roll, citizenship and constituency delineation.
9980	2015	6	nepal	Separately, the first draft of the new constitution has proposed to give more powers to the president than he enjoys under the existing Interim Constitution, reports Myrepublica.com on June 29. The draft has proposed to authorize the head of state to dissolve the federal House of Representatives and fix a date for the next election within six months if the leader of the largest political party heads a minority government and fails to secure a vote of confidence in the House within a month of becoming Prime Minister.
23400	2013	2	bangladesh	Protesters stand in silence for three minutes raising their hand in the Shahbagh crossing in Dhaka city on February 12 afternoon pushing for death penalty for all war criminals, reports New Age. People from all walks of life indoors, at work and on the streets across the country stood in a silence for three minutes as the clock struck four on February 12 afternoon. Ministers, secretaries, lawmakers, Government and non Government officials, and ordinary people from one end to the other of the country came out on the streets passing by their respective workplaces to express solidarity with the Shahbagh protest demand. Protesters in their thousands raised their hand on a countdown and kept silent for the three minutes. They broke the silence shouting ‘Jay Bangla, Jay Bangla.’ Protesters then filled the air with slogans such as ‘Phansi, phansi, phansi chai, Quader Mollar phansi chai’ (hang Quader Molla), ‘Ka te Quader Molla, tui razakar, (Ka for Quader Molla, you are a collaborator)’ ‘Ga te Ghulam Azam, tui razakar’ (Ga for Ghulam Azam, you are a collaborator).’
29140	2013	8	india	Nagaland Post reports on September 6 that personnel of 21 Assam Rifles carried out a search operation in a house belonging to one Ilhoto Yeptho suspected to be an over ground worker for NSCN Isak Muivah (NSCN IM) and recovered three rifles along with a huge cache of ammunition and other warlike stores in Zunheboto District on August 29.
48537	2012	7	pakistan	At least three persons, including a local government assistant director, were shot dead in a sectarian attack on July 4 in Kuchlak, some 25 kilometres from the provincial capital of Balochistan, Quetta, reports Daily Times. According to Police, Assistant Director Muhammad Saeed, along with a local government superintendent, was on his way from Pishin to Quetta when unidentified armed men on a motorcycle opened fire on them. Resultantly, the assistant director and the superintendent were killed on the spot, while their driver was seriously injured. The attackers managed to flee the crime scene. The injured driver later succumbed to injuries on his way to hospital. The deceased superintendent was identified as Muhammad Khan, a resident of Khyber Pakhtunkhwa, and the driver as Muhammad Saleem. Lashkar e Jhangvi (LeJ) ‘spokesman’ Abu Bakar Siddique claimed responsibility for the killings. However, he did not make any comment on why the group had targeted the three men.
6506	2015	11	india	The National Investigation Agency (NIA) on November 22 arrested two wanted militants of IK Songbijit faction of the National Democratic Front of Bodoland (NDFB IKS), identified as LankeswarBoro alias LangthaBoro alias B Laswi (25) and Santosh Kherkatary aliasK. Simang Baksa in connection with terrorist attack on Narsingbari village in Baksa District in which three people killed and two injured on May 1, 2014, reports PTI News. Both the arrested accused persons were produced before the Special NIA Court, Assam, at Guwahati today (November 23) and subsequently taken into ten days Police custody for further interrogation of the accused persons. The custodial interrogation is likely to reveal location of these accomplices and recovery of arms and ammunition used in the attack, NIA statement said.
49409	2012	8	pakistan	The Afghan Taliban on August 25 allegedly attempted to abduct the brother and other relatives of jailed Pakistani doctor Shakeel Afridi, who helped the Central Intelligence Agency (CIA) trace slain al Qaeda leader Osama bin Laden, reported Daily Times. According to Qamar Afridi, a cousin of Doctor Afridi, the alleged abduction attempt was made on August 20, 2012 when a man, identifying himself as a representative of Afghan President Hamid Karzai, met a family lawyer of Doctor Afridi in Peshawar to discuss the case. The man reportedly said the Afghan leader wanted to help the Afridi family and was willing to offer them financial support in their efforts to free the doctor. The family reacted to the offer with alarm because the Karzai Government has shown no interest in the Afridi case. An Afghan official confirmed those suspicions, saying “no one from the Karzai administration has reached out to Afridi nor do they intend to”. Qamar said he believed it was the Taliban behind what he calls “an attempted abduction”.
18006	2014	11	india	One person, identified as Ghulam Mohidin Dar, was shot dead by militants at Dogripora Village of Awantipora Town in Pulwama District on November 16, reports Daily Excelsior. Dar’s brother, Mohammad Shaban Dar, who was a Sarpanch (head of Gram Panchayat, village level local self Government institution) and a People’s Democratic Party (PDP) worker, was killed on April 17, 2014, ahead of Parliamentary elections.
59747	2011	1	pakistan	Former Inter Services Intelligence (ISI) official, Sultan Amir Tarar aka Colonel Imam, was killed on January 23 in North Waziristan Agency of Federally Administered Tribal Areas (FATA) for non payment of a ransom worth Rs 4.5 million, states Daily Times. Official sources have not yet confirmed the killing of Colonel Imam, but his family members have informed media that intelligence sources have conveyed to them the news of his death. Colonel Imam, considered as the godfather of the Afghan Taliban, was abducted along with a British journalist, Asad Qureshi, and former ISI and Pakistani Air Force official Khalid Khawaja when the trio was heading towards North Waziristan capital Miranshah. An outfit called Asian Tigers, relatively less known until the killing of Khalid Khawaja in 2010, later claimed responsibility for the abduction. They demanded the release of three Afghan Taliban leaders, Mullah Baradar, Maulvi Abdul Kabir and Mansoor Dadullah and demanded ransom for the release of Colonel Imam.
46983	2012	4	pakistan	Separately, a seminary teacher, Naeem Sheikh (55), was also shot dead in an act of “sectarian” killing in Sector L 1 near the Maymarabad Mosque in Surjani Town. Police said Sheikh was the resident of New Karachi and that he was also a teacher at Jalilia Madrassa. They said Sheikh was an active member of the Tableeghi Jamaat and that he could be a target of sectarian killing
25551	2013	2	india	Union Home Minister, Sushil Kumar Shinde on February 27 justified holding panchayat (local self governing body) elections in the Rabha Hasong Autonomous Council (RHAC) area and the Police firing on “group of miscreants” in Goalpara District that killed 14 people, reports The Telegraph. “The security forces had to resort to firing to control the violence at six places. This resulted in deaths of 14 persons. Other seven persons died due to ethnic clashes,” UHM, Shinde said. He said while eight Districts went to the polls in Assam on February 12, the third and last phase, only in Goalpara was election disrupted “by a large group of miscreants” who attacked polling and security personnel. He added that the situation was now under control and the government would pay ex gratia of INR 500,000 to the next of kin of the firing victims.
61073	2011	6	pakistan	Unidentified militants hurled a hand grenade at Lyari Peace Committee Chief Aziz Baloch in Ghas Mandi area injuring 10 people, including associates of Baloch.
24731	2013	1	india	The Communist Party of India Maoist (CPI Maoist) cadres killed the father of a Policeman, on January 17, who was abducted from Chhattisgarh s Bijapur District, in December 2012, reports zeenews.india.com. Additional Superintendent of Police (ASP), Vivek Shukla, said, 50 year old Madiyami Sonu, father of Assistant Constable Asharam, was killed by Naxals with sharp weapons near Bhatwada village in the District. Sonu had been abducted in December from his native Bhatwada village.
63277	2011	11	pakistan	A lecturer of Balochistan University, identified as Mohammad Danish Alam, was killed by unknown militants in the Zarghoonabad area of Quetta on November 29, reported Express Tribune. A senior Police official said that Alam hailed from Gilgit District of Gilgit Baltitstan and belonged to the Shia sect. “There is a possibility that the incident was a sectarian target killing,” added official.
7923	2015	4	pakistan	A teenager girl died in an explosion of a toy bomb in Shamshikhel area of Bannu town in same District on April 3, reports Daily Times. Police said that 12 year old girl while playing on the bank of canal in Shamshikhel found a toy bomb. She took the bomb to home where during playing it went off resulting in death of the girl.
57794	2011	9	india	After Assam, the Communist Party of India Maoist (CPI Maoist) has entered neighbouring Arunachal Pradesh and is starting a campaign against the hundreds of hydel projects that are being planned in the State, which has a high potential for hydro power, reports The Times of India. The presence of the Maoists in the State came to light when Arunachal Pradesh Police, jointly with the Army and Assam Police, arrested as many as nine Maoists from Lohit District. The revelation has come as surprise for Security Forces (SFs), who had arrested these people in connection with an arms and cash loot case that was believed to have been pulled off by United Liberation Front Asom (ULFA) cadres. What we found was that these nine persons were earlier engaged by Ulfa as carriers of food, information, medicine and men. But the interrogation revealed that they are members of a Maoist organization called Upper Assam Leading Committee of the Communist Party of India (Maoist). The arrested are all from Tinsukia in Assam, the source said. They have already set up a network in Arunachal Pradesh, mainly in Dibang valley district bordering China. Their agenda is to provoke the locals against the power projects that have been proposed in the district. They are working over ground as anti dam activists, the source said. Some of the biggest hydel power projects have been proposed in the Dibang valley. The construction of these projects, however, has not yet been started. What is more worrying for the security forces is that this Maoist organization enjoys the backing of the National Socialist Council of Nagaland Isak Muivah (NSCN IM) in Tirap District of Arunachal, bordering northern Nagaland, and also has good rapport with the Paresh Baruah faction of ULFA.
61047	2011	6	pakistan	Eighteen militants were killed in three US drone strikes in South Waziristan Agency of Federally Administered Tribal Areas (FATA) on June 6, reports Daily Times. Earlier, Dawn reported that only seven militants were killed. The first strike killed seven terrorists in the early hours in Shalam Raghzai, 10 kilometres northwest of Wana, the Agency’s main town. The second one struck a compound in Wacha Dana, 12 kilometres northwest of Wana, killing eight terrorists. The third hit eight hours later in the Dray Nishtar area, which lies on the border with North Waziristan at 10 45am local time, around 30 kilometres from the site of the other two raids. “A US drone fired two missiles on a terrorist vehicle killing three rebels,” a senior Pakistani security official said, talking about the third attack.
50965	2012	11	pakistan	One Fahim Ahmed (35) was shot dead at the Blue Star Medical Store in Gulshan e Iqbal area within Aziz Bhatti Police Station. Police investigators said that Ahmed was a supporter of a religious group and the murder could be a target killing case.
20118	2014	5	pakistan	In another incident, two people, identified as identified as Akbar and Wajihuddin and affiliated with a political party were shot at and injured near Shah Faisal intersection in Orangi Town on May 5, reports Daily Times. Senior Superintendent of Police (SSP) Orangi Town said that later the Police conducted raids in Pakistan Bazaar area of Orangi Town and arrested an accused, identified as Noor Alam alias Munna, who was involved in attacking them. The Police also recovered arms from his possession
59939	2011	2	pakistan	At least 44 journalists were killed worldwide because of their jobs during 2010, with Pakistan the deadliest country to work in, The Express Tribune quoting Committee to Protect Journalists (CPJ) reported on February 15. The Committee to Protect Journalists (CPJ) listed 44 journalists either murdered or killed while covering dangerous situations. Another 31 deaths took place in circumstances that may have been connected to work. Leading the death toll was Pakistan with eight slain, followed by Iraq with five, Honduras, Mexico and Indonesia with three each, and Somalia with two. The total number of reporters killed was much lower than in 2009, when the record figure of 72 worldwide was skewed by a one off massacre in the Philippines.
54449	2011	3	india	Eight Border Security Force (BSF) Personnel were killed and five others injured when their vehicle was ambushed by the Anti talk faction of the National Democratic Front of Bodoland (NDFB ATF) militants in Kokrajhar District in Assam on March 14, reports Sentinel.
36132	2013	3	nepal	33 political parties, including the Communist Party of Nepal Maoist Baidya (CPN M Baidya), on March 24, announced a stir against the 11 point agreement and the Khil Raj Regmi led Government, reports The Himalayan Times. CPN M Baidya leader Hitman Shakya said the parties have called a general strike on April 7. The agitating parties will organise protest programmes on April 1 and stage a sit in at Singha Durbar and District Administration Offices across the country.
54463	2011	3	india	Nagaland Post reports that in another serious setback to the process of reconciliation spearheaded by the Forum for Naga Reconciliation (FNR) and avowed by the representative body of the signatory Naga groups National Socialist Council of Nagaland Isak Muivah (NSCN IM), National Socialist Council of Nagaland Khaplang (NSCN K) and Naga National Council Federal Government of Nagaland (NNC FGN) under the aegis of the Joint Working Group, factional clash has revived in Nagaland in Phek District where one (NSCN IM) cadre was killed in a factional clash on March 15. The killing took place when a group of (NSCN IM) cadres attacked a camp belonging to the (NSCN K) near Old Thewati village under Phek District. Sources also informed that many cadres might also have been injured during the clash.
48992	2012	7	pakistan	At least four Lashkar e Islam (LI) militants were killed and four others critically injured when a blast ripped through an LI hideout in the Akkakhel area of Bara tehsil (revenue unit) in Khyber Agency. “It was a planted explosive device that went off about 11.00pm in the Akkakhel area,” Muhammad Nasir, Bara Political Administrator said. The blast completely destroyed the compound containing the hideout, Nasir added.
2760	2015	4	india	The Central Government on April 21 ruled out the possibility of holding talks with the United Liberation Front of Asom Independent (ULFA I) and NDFB IKS pointing to the groups’ involvement in ‘mindless violence’, reports The Assam Tribune. The two militant outfits have been indulging in terrorist violence from time to time, mercilessly killing innocent people, including women and children. These outfits are also indulging themselves in extortion activities and abduction of people for ransom, Minister of State (MoS) for Home Affairs Kiren Rijiju said in a Lok Sabha (lower house of India’s parliament) reply to a question by State’s Member of Parliament (MP) Bijoya Chakravarty.
25278	2013	2	india	Miscreants on February 14 set ablaze two vehicles in a road near Aolijen and Ungma in Mokokchung District, reports Nagaland Post. The incident happened after a particular candidate tried to enter the Longkhum village to declare his candidature.
15145	2014	7	india	The Communist Party of India Maoist (CPI Maoist) cadres killed a villager identified as Khannan Ansari alias Kutla Ansari of Sidpahari village under Masaliya Police Station at the Makrampur haat (weekly market) in Dumka District on July 9, reported The Times of India on July 12. Police sources said that they had found some pamphlets at the spot and the Maoists had accepted responsibility for Ansari s death and accused him of being involved in a prostitution racket. However, Dumka Superintendent of Police (SP) Anoop T Mathew said Maoists killed Ansari for levy, as he used to supply construction material for government works in the District.
62922	2011	10	pakistan	The United States (US) on October 22 called on Pakistan to take action within “days and weeks” on dismantling Afghan terrorist havens and encouraging Tehreek e Taliban Pakistan (TTP) into peace talks in order to end the 10 year old war, reported Daily Times. Secretary of State Hillary Clinton appeared to extract recognition from Pakistan that it could do more in clamping down on Afghan militants using Pakistani soil to attack Americans but it offered no details on how. Accompanied by Central Investigation Agency (CIA) Director David Petraeus and US military officer General Martin Dempsey, she said Islamabad has a “critical role in supporting Afghanistan reconciliation and ending the conflict”. “We look to Pakistan to take strong steps to deny Afghan insurgents safe havens and to encourage the TTP to enter negotiations in good faith,” said Clinton after talks with Foreign Minister Hina Rabbani Khar, adding, “US was looking for operational action over not months and years, but days and weeks because we have a lot of work to do to realise our shared goals.” Clinton warned that stern action would have to be taken against Afghan and Pakistani terrorists if they did not cooperate in efforts to stabilise Afghanistan and pursue peace. If you have a snake in the backyard, you can t expect it to only bite the neighbors, Clinton said, according to ABC News. It s eventually going to bite you, she added. Meanwhile, Pakistan admitted it could cooperate more and achieve better results in clamping down on terrorist safe havens along the Afghan border, ruling out any question of official support for terrorists, reported Daily Times. Hina Rabbani Khar recognised that terrorists have safe havens on both sides of the porous border between Pakistan and Afghanistan. “Do safe havens exist Yes, they do exist on both sides. Do we need to cooperate Yes. We can cooperate more and achieve better results,” she said. “There is no question of any support by Inter Services Intelligence (ISI) Agency to safe havens,” Khar added. Later, during roundtable talks with anchorpersons of various TV channels, Clinton responded to questions on Pakistan US relations, particularly their joint efforts to fight the war on terror. When asked if the US was pondering to send its troops inside Pakistan, she categorically said this option was not being considered. “We don’t want to take action unilaterally we want to act in concert with our strategic partners like Pakistan and other allies.” In response to another query that ISI was involved in attack on the US embassy in Kabul through Haqqani Network, she categorically said,” We have no evidence of that.” Clinton admitted that the US had held one exploratory meeting with the Haqqani Network before a series of massive attacks. “In fact, the Pakistani Government officials helped to facilitate such a meeting,” she said. But “we’re not in any kind of negotiations. We’ve had one preliminary meeting just to see if they would show up.”
32539	2013	3	pakistan	The Tehreek e Taliban Pakistan (TTP) has set up a special death squad to target former President General (retd) Pervez Musharraf upon his arrival, who is expected to land in Karachi on March 24, says a militant video released on March 23, reports Dawn. The TTP has also called upon the Baloch insurgents to join hands with the militant outfit to wage a joint war for implementing Shariah laws in the country. In about a six minute long video received by Dawn, the TTP has threatened to use suicide bombers, snipers and combat teams to kill Musharraf. Speaking to Dawn earlier, TTP ‘spokesman’ Ehsanullah Ehsan had said the group had set up squads of suicide bombers to assassinate the former president. “Suicide bombers are being trained and assigned to assassinate” the former president, Ehsan said. Moreover, Adnan Rasheed, who took part in a previous attempt to assassinate Musharraf, has been given the charge of these suicide squads. Rasheed is a former junior technician of Pakistan Air Force who was on death row after getting convicted by a field general court martial for engineering an attack on Musharraf in December 2003. He was among the prisoners who had escaped during the April 15, 2012 Bannu jail break. “Pervez Musharraf, you can see this death squad around me. We warn you to surrender yourself to us otherwise we would hit you from where you would never imagine you can be hit,” says Adnan Rashid appearing in the video wearing military uniform with his hooded fighters carrying assault rifles. The video also shows the newly formed death squad fighters, being taught military drills by Rashid.
58893	2011	11	india	Security Forces (SFs) recovered arms and ammunition following an encounter between SFs and Anti Talks Faction of United Liberation Front of Asom (ULFA ATF) militants on November 26 in the forests between Madhupur and Medela in Dibrugarh District, reports Zee News. SFs recovered two motorbikes and one mobile handset while the Arms and ammunition recovered were a 15 kilogramms Improvised explosive Device (IED), an AK 81 series assault rifle with 30 rounds of live cartridge. Further, ULFA ATF in a press release claimed that one Central Reserve Police Force (CRPF) trooper was killed during the encounter while another was injured and the vehicle used by the SFs damaged.
61921	2011	7	pakistan	Armed assailants abducted and killed a man, Bacha Khan, and his nephew, Sajjad Khan. Later, armed assailants shot dead another Pakhtun, identified as Tahir Khan. All three belonged to Awami National Party (ANP).
50606	2012	11	pakistan	Two people were wounded in a landmine blast when one the two stepped on it in Pelough area of Dera Bugti District.
48619	2012	7	pakistan	Pakistan, Afghanistan and the United States reiterated on July 8 their call for Taliban to abandon violence and enter a dialogue with the Afghanistan Government, reports Daily Times. “We reiterate our call for the armed opposition to abandon violence and enter a dialogue with the Afghan government. We call on all parties to devote their energy to realising this vision, respond in the same spirit, and commit to support an Afghan political process that will result in lasting peace, security, stability, and prosperity for Afghanistan and the region,” said a joint statement issued by US Secretary of State Hillary Clinton, Afghan Foreign Minister Zalmai Rassoul and Pakistan’s Foreign Minister Hina Rabbani Khar at the First Ministerial level Core Group Trilateral Meeting. The statement said, “Capitalising on the opportunity afforded by the Tokyo conference, which represents the culmination of a period of intensive engagement between Afghanistan and the international community we convened the first ministerial level core group meeting today.”
62072	2011	8	pakistan	In the District, vehicles were set ablaze. One unidentified man was burnt to death when a vehicle was set on fire in Kimari area.
58811	2011	11	india	GNLA revealed that it carried out the abduction of Block Development Officer (BDO) of Dadenggre on November 21 ostensibly to give a message to the Meghalaya Government over its proposal to ban the outfit, reports The Shillong Times. ‘Political Affairs Secretary’ of GNLA, Bikdot Nikjang Marak, issued a statement to select media houses to claim that the abduction was undertaken in anger against the State Government’s repeated attempts to ban the outfit by putting trumped up charges against it to the Central Government. “This decision to target government officials is part of our ten resolutions charter that was agreed upon by our military council led by army chief Sohan D Shira and endorsed by chairman Pakchara (Champion),” said the GNLA political affairs leader.
60196	2011	3	pakistan	a head constable was killed and two other Policemen were injured when unidentified militants opened fire on a check post in Daulatpur area of Jaffarabad District. One militant was also killed during the encounter.
17577	2014	10	india	The terrorists, who had escaped from the Jatana area of Bijnor in Uttar Pradesh after a low intensity bomb blast on September 12, were also involved in a bank robbery in Telangana, reports Mail Online India on October 29. Sources said that these terrorists had decamped with INR 4.6 million from the State Bank of India (SBI) in Karimnagar District in Telangana on February 1, 2014 and used that money to fund their terror activities. Shaikh Mehboob, Amjad Ramzan alias Dawood, Mohammad Aslam Ayub alias Bilal and Zakir Hussain alias Siddiqui, owing allegiance to a faction of the Students Islamic Movement of India (SIMI), had committed the bank robbery a few months after running away from Khandawa jail in Madhya Pradesh on October 25, 2013. Sources in the Uttar Pradesh Anti Terrorist Squad (ATS) claimed that they had committed bank robbery in Karimnagar to fund terrorist activities. It is also believed that they also have links to the October 2 Burdwan blast in West Bengal.
