index	year	month	location	news
49375	2012	8	pakistan	Eight people were killed in different acts of target killing and violence in Karachi on August 24, reports Daily Times. Two armed assailants opened indiscriminate fire at a butcher’s shop in Qasba Colony within the limits of Pirabad Police Station, injuring the butcher, Sameer, Niaz, Gul Mira and Anum. Later, Niaz succumbed to his injures. Following the incident, violence triggered in Orangi area as armed men restored to indiscriminate fire on a public bus, resultantly four people sustained injuries.
61713	2011	7	pakistan	A tribesman identified as Noor Hussain suffered injuries in a landmine blast in Sharemkhel area in Upper Kurram.
36681	2013	12	nepal	Senior CPN UML leader Madhav Kumar Nepal on December 4 said that NC, the largest party in the CA, should come up with a proposal to share power, reports The Himalayan Times. He further said, “If the NC wants to see Dr Ram Baran Yadav as President, we have no problem but he should come through a constitutional process.” Stating that women should rather compete for an equal status and not seek reservation in every field, Nepal said, “We should empower women in such a way within a few years that they are encouraged to compete with men in every sector.” He stated that he wants to see 50 per cent women’s participation in the local bodies in coming days.
43497	2012	9	india	Seven powerful cane bombs each weighing 15 kilograms and 60 kilograms of explosives were seized from a Naxal hideout at Tikua hills in Gaya District of Bihar on September 15, reports Business Standard. A team from the Central Reserve Police Force’s (CRPF) 159th battalion carried out a search operation in the hills and found the cane bombs each weighing 15 kg lying in a cave being used by the ultras for storing arms and explosives, CRPF Commandant Rasbihari Singh said.
57829	2011	9	india	Militants, on September 24 fired upon a Police post at Warpora in Sopore in North Kashmir Daily Excelsior reported. The Police said that militants fired on the Police post at Warpora in Sopore and Police retaliated. However, militants managed to escape from spot and no loss of life or injury was reported in the incident, the Police said.
23526	2013	3	bangladesh	Pro hartal cadres exploded 12 handmade bombs targeting the member of law enforcers at different parts of Dhaka city on March 17, reports The Independent. Police said there was no injury in the bomb attacks. Additional security personnel, including anti crime elite force Rapid action Battalion (RAB), have been deployed in Dhaka city to avert further any untoward.
3124	2015	5	india	Chhattisgarh Government has written to Union Ministry of Home Affairs seeking Nagaland s Indian Reserve Battalions, especially for the worst hit Bastar region, reports The Times of India on May 12. Chief Minister Raman Singh said, Experience shows that Nagaland battalions were very useful in fighting the Naxalites. They are very good at jungle warfare. The Indian Express on May 12 quotes Raman Singh saying, “The Constitution does not allow deployment Army against our own people, and neither does my heart. For the sake of argument, if the Army is deployed, the issue Communist Party of India Maoist (CPI Maoist) insurgency can be solved in four hours. But this should never happen”. Reacting to suggestions made by some local leaders about the revival of the Salwa Judum (anti Maoist vigilante group), albeit under a different avatar, Singh said the issue — of local villagers being brought to the forefront in the fight against Maoists — was a “highly sensitive” one. If villagers, alongside Security Forces, were to tackle Maoists head on in the open, the Government would have to ensure their protection, Singh told The Indian Express.
19962	2014	4	pakistan	A Pakistani immigrant, identified as Mohammad Hassan Khalid (20), who was convicted of United States (US) terror charges was sentenced to five years in prison on April 17 after pleading guilty to taking part in a plan to kill a Swedish artist, reports Dawn. Khalid, who committed the crime when he was 15 and has been in custody for three years for his role in the “Jihad Jane” conspiracy, will receive credit for that time and serve an additional two years in prison to finish his sentence, said the sentencing judge, Petrese Tucker, of US District Court in Philadelphia. He was arrested in 2011 on charges that he provided material support to terrorists working with a suburban Philadelphia housewife who went by the nickname Jihad Jane. Her real name is Colleen LaRose. Prosecutors had asked for a stiff sentence for Khalid, arguing that his translations of extremist propaganda helped explain violent ideologies to potential recruits on the Internet. According to details, LaRose admitted to following orders in 2009 from alleged al Qaeda operatives. She travelled to Ireland that fall to meet an Algerian, Ali Damache, who she believed would train her. The plot was not carried out and Damache is fighting extradition from Ireland to the US on terror charges. Prosecutors said Khalid helped Damache recruit others and helped LaRose destroy evidence. Officials said Khalid “worked tirelessly” with two other American men now serving long prison terms on terror charges in other failed plots, Emerson Begolly and Reed Stanley Berry. Prosecutors say he helped them translate violent jihad videos from Urdu to English.
25477	2013	2	india	A three member National Investigation Agency (NIA) team conducted several raids at undisclosed locations in Jalandhar (Jalandhar District) for three days till February 24, in connection with the September 7, 2011, Delhi High Court blast, according to The Times of India. According to Punjab Police, the team, landed in Jalandhar on February 21, following leads on terrorists of banned terrorist group Babbar Khalsa International (BKI) hiding in the District. Sources in Punjab Police said that attempts are being made by Pakistan based terror outfit Lashkar e Toiba (LeT) to reignite terrorism in Punjab and carry out bomb explosions with the help of Sikh militants based abroad. The Babbar Khalsa top leadership, including ‘chief’ Wadhawa Singh, and its cadres are active in Pakistan and a few European countries. They are actively cooperating with ISI and LeT, reads a Punjab Police document dated October 9, 2011.
17806	2014	11	india	Punjab Police on November 7, arrested ‘chief’ of the Khalistan Liberation Force (KLF), Harminder Singh alias Mintoo and his key operative Gurpreet Singh alias Gopi, reports Indian Express. Police traced and located the two in Thailand and coordinated with central agencies and Thai authorities. Mintoo, was running active modules among Khalistani terrorists outside India, was arrested from Delhi airport. The arrest location of Gopi is still not specified. He was wanted in 10 terror offences filed in Punjab.Punjab Director General of Police (DGP) Sumedh Singh Saini said that Mintoo’s operative Gopi was tasked to execute a conspiracy of targeted assassinations of Hindu leaders in 2013, including Shiv Sena leaders Surinder Kumar Billa (Amritsar), Harwinder Soni (Gurdaspur) and Yograj Sharma (Pathankot).“Mintoo was using a fake Malaysian passport issued in the name of Gurdeep Singh and a fake Malaysian ID Card. Mintoo wanted to strengthen KLF and develop independent contacts with foreign based supporters and fund raisers of terrorism. While based in Pakistan, he visited Europe in 2010 to establish contacts and in June 2013 left Pakistan for an extensive tour of Europe lasting 11 months (June 2013 May 2014) — visiting Italy, Belgium, Germany, France and other European countries before reaching South East Asia in May 2014. In South East Asia, Mintoo travelled to Cambodia, Laos and Burma, besides Thailand where he established a base,” said Gaurav Yadav, Inspector General (IG) counter intelligence who coordinated the operation.Sumedh Singh Saini said Mintoo had been tasked by Pakistan’s Inter Services Intelligence (ISI) to carry out a strike on Independence Day in Punjab. Officials said they failed to execute it as the plan may have been leaked, reports The Times of India. Pakistan is harbouring these men and ISI is training them and providing financial and military assistance. Their job is to lure youths and fan radicalism and revive militancy. The high alert on I Day eve was partly due to Mintoo s terror plan, Saini said.
40311	2012	5	india	SFs arrested a Police personal, Pradip Kumar (30), from a general coach of the Delhi bound Poorvottar Sampark Kranti Express for carrying illegal weapons from Guwahati Railway Station, reports The Telegraph. SFs recovered a .22 bore China made pistol with 90 rounds of ammunition an airgun and a magazine. Kumar is a constable cum driver of Nagaland police and was posted at Dimapur. Kumar has confessed to having procured the arms and ammunition from Dimapur based illegal arms dealer for INR 17,000 with the intention of selling these at a much higher price in north India, including National Capital Region (NCR), Haryana and Uttar Pradesh.
39115	2012	3	india	At least three Border Security Force (BSF) troopers were killed and four others injured when suspected Communist Party of India Maoist (CPI Maoist) cadres blew up the vehicle they were travelling in Kanker District on March 14, reports The Hindu. The Maoists triggered the landmine explosion near Erikbuta village under Pakhanjur Police Station limits when the mini truck carrying the troopers of the 87th battalion of the BSF was passing, Kanker Superintendent of Police Rahul Bhagat said. They were moving on operational duties, sources said.
35337	2013	11	pakistan	In an act of avenging the killing of Gul Hassan, at least three suspected gangsters, identified as Shahrukh (15), Nazar Mohammad (28) and Farid (18), were shot dead in Chakiwara area of Bihar Colony in Lyari Town by unidentified assailants, who had first kidnapped the victims.
34554	2013	9	pakistan	Police on September 11 night repulsed a militant attack on a security check post at Saro Kallay village in Charsadda District of Khyber Pakhtunkhwa, reports Daily Times. According to the Police, militants, equipped with automatic weapons and rocket launchers, attacked the Saro Kallay checkpost manned by the Police at about 11 45pm. The Police promptly reacted by repulsing the attack. The firing continued for about half an hour. The Police claimed the fleeing militants also opened firing on security guards of a nearby patrol pump. As result, a security guard, Arif Gul, a resident of Nazimpur in Nowshera District, was killed while his colleague Umar Farooq sustained injuries.
33425	2013	6	pakistan	Meanwhile, a person was killed in a blast near Khyber Chowk in Baldia Town, reports The Express Tribune.
8562	2015	7	pakistan	The special police unit (SPU) on July 7 claimed to have arrested a terrorist Muhammad Zahid from Hethala area near Dera Ismail Khan town of same District in Khyber Pakhtunkhwa, reports Daily Times. The SPU received a tip off regarding the presence of Muhammad Zahid of Kulachi in Hethala area. The officials of the SPU raided the area and successfully arrested the alleged terrorist. The initial investigation revealed that Zahid was involved in terrorist attacks on SDPO Kulachi Zahoorud Din and the DSP Kulachi.
62881	2011	10	pakistan	Unidentified armed militants set ablaze a container of a private company near Dasht in Mastung District injuring a driver, identified as Muhammad Irfan, reports Daily Times. Two containers of a private company carrying goods were on their way to Quetta from Karachi when armed militants opened fire on them forcing the drivers to stop.
10545	2015	1	srilanka	On January 7, Sri Lanka s Commissioner of Elections Mahinda Deshapriya said the Police are empowered to use maximum force if anyone tries anything unlawful at the polling stations during tomorrow s presidential election, reports Colombo Page. Addressing a media briefing, the Election Commissioner the Police had been given authority to use maximum power, even shooting a violator, if any one tries to intimidate or attempts to obstruct a voter using their right to vote. Police could take such action if any one tries to grab ballot papers away, he said. The election chief expressed his confidence that the Presidential Election would be free and fair.
61867	2011	7	pakistan	At least five people were wounded when unidentified militants hurled a hand grenade near Shaheed Benazir Bhutto Park on Manghopir Road within the precincts of Pak Colony Police Station in Karachi, the provincial capital of Sindh on July 27, reported Daily Times. The victims were identified as Lal Mohammad, Nazar Mohammad, Ramiz, Naseer, and Imran.
11358	2014	5	bangladesh	A regional commander of Purba Bangla Communist Party Marxist Leninist (PBCP ML) identified as Gaffar Par was killed and his associate injured in a shootout with Police in Tala upazila (sub district) of Satkhira District on May 27, reports Daily Star. Gaffar was an accused in four cases including murder, Police said. The injured, Saiful Islam, 42, was the prime accused in a case filed in connection with the murder of SM Alauddin, editor of the daily Patradut.
205	2015	2	bangladesh	In Laxmipur District, five people were injured when miscreants hurled petrol bomb on a passenger bus in Jocksin bazaar area.
43758	2012	9	india	Gadchiroli Police arrested a Maoist Dalam (armed squad) woman cadre from a forest near Gandepalli village in Etapalli division of the District. During a search operation in the forest near Gandepalli village the Police spotted a man and a woman dressed in black and green uniform with weapons. The Police was able to arrest the woman Maoist cadre and the other Maoist escaped. The arrested woman maoist was identified as Meera alias Sarita Devaji Kolha (20), a member of platoon number three of the CPI Maoist. Meera was involved in many crimes. According to the Police, the person who was with Meera and managed to escape was Kasansur Dalam’s deputy commander, Ramesh Gawde.
