index	year	month	location	news
48912	2012	7	pakistan	Police found two dead bodies, identified them as that of Abdul Aziz (38), and Idrees (25), in gunny bags, abandoned near Sher Shah Bridge, Northern Bypass within the precincts of Mauripur Police Station. An official informed that unidentified armed militants abducted the victims, tortured and shot them dead and then abandoned their bodies near Sher Shah Bridge.
54266	2011	3	india	DNA reports that in a meeting chaired by the Chief Minister Naveen Patnaik on March 2, it was decided that the State Government would not withdraw Security Forces (SFs) from areas dominated by the Communist Party of India Maoist (CPI Maoist), though it announced to halt combing operations since February 20 following abduction of Malkangiri District collector R Vineel Krishna and junior engineer Pabitra Majhi, a senior Home Department official said. According to commitments made to the mediators, the State Government will not take any coercive step till peace prevailed, Chief Secretary BK Patnaik said earlier. Besides 12 battalions of central para military forces (seven battalions of Central Reserve Police Force (CRPF) and five battalions of Border Security Force (BSF), adequate number of Odisha Police s elite anti Naxalite Left Wing Extremism force Special Operation Group (SOG), India Reserve Battalion (IRB), District Voluntary Force (DVF) and Special Police Officers (SPOs) were also deployed for anti Maoist operations. Now with the State Government deciding not to execute Operation Green Hunt, these Forces would keep a watch on the movement of Maoists and their activities, the official said. Presence of BSF and CRPF in Maoist hit areas is itself an indication that the State Government will act if required, the official added.
62822	2011	10	pakistan	Daily Times reports that the attack on a compound in South Waziristan Agency on October 14 that claimed the lives of at least three suspected militants was the 300th drone attack carried out by the US in the Pakistan’s tribal region, according to a report by an independent London based group of investigative journalists. The report released on October 15 by Bureau of Investigative Journalism has mentioned varying figures about the casualties in the attacks as it says that at least 2,318 people and a maximum of 2,912 people, the majority of them alleged militants, have been killed in these attacks. Between 386 and 775 civilians, including 173 children, were killed in the 300 drone attacks since June 17, 2004. The report says between 1,141 and 1,225 persons were injured. Of the 300 drone strikes since June 17, 2004, it says, 248 occurred during President Barack Obama’s first three years, rising to a frequency of almost one strike every four days.
60244	2011	3	pakistan	two mutilated and decomposed dead bodies were found in the limits of the Vindar Police Station in Lasbela District. The dead were identified as Arif Noor, a Gwadar Development Authority (GDA) official, and Nawaz Mari, a resident of Vindar.
7925	2015	4	pakistan	The family of a 19 year old German boy, identified as Ali Mohammad Din, who had gone missing on February 7, 2015, in Faisalabad Districts negotiating with a group of militants based in Afghanistan to seek his return, reported Dawn on April 3 (today). The militants, affiliated with Amarat Islami in Afghanistan, conveyed to the family that Ali had joined them for jihad (holy war) and would join the Islamic State (IS also known as ISIS) in a couple of weeks. They said they had no affiliation with the Tehreek e Taliban Pakistan (TTP). Ali was born in Libya and he had been living with his family in Germany for 10 the last years. He came to Faisalabad on January 8, 2015, for the first time. Some relatives of Ali said they had talked to a representative of the militants who identified himself as Qari Ibrahim a number of times with a request to send Ali home. But Qari said they had no such tradition. “How can we send Ali back if he wants to join IS,” the family quoted Qari as saying. The family is not ready to believe that Ali, who does not even know how to offer payers, can take such a step. “Handlers of the militants abducted Ali for money. He was carrying 500 Euros, PKR 20,000, a mobile phone and a visa card when he was kidnapped on February 7,” a relative of Ali said.
29691	2013	9	india	Odisha Government has demanded two additional battalions of Central Armed Police Forces (CAPFs) for deployment in Nuapada, Bargarh and Balangir Districts for effective anti Communist Party of India Maoist (CPI Maoist) operations, reports The Pioneer on September 26. The State Government also asked the Union Ministry of Home Affairs (UMHA) to provide a helicopter, preferably an MI 17, and precision to the anti Maoist operations. The State raised the issue of paucity of funds for security related issues in Maoist hit areas of Odisha during a meeting of the Union Ministry of Home Affairs (UMHA) in New Delhi on September 25 where top Police officials of nine Naxal Left Wing Extremism (LWE) affected States were present to devise a strategy to restore law and order and peace in the affected areas.
48151	2012	6	pakistan	The Times of India while quoting the United States (US) Counterterrorism officials on June 9, reported that the death of al Qaeda s ‘Deputy leader’, Abu Yahya al Libi on June 4, 2012 is likely to accelerate a shift in power from the group s dwindling leadership in Pakistan to its increasingly autonomous franchises, particularly the branch in Yemen, whose focus on attacking American interests is sure to continue. American counterterrorism officials said Libi had played a pivotal role as the organization s theological traffic cop, enforcing a unified message and ensuring that younger fighters in the affiliates did not go off the rails. For now, Ayman al Zawahri, Qaeda s nominal leader, still holds the broad influence that he has consolidated since Osama bin Laden s death on May1 2, 2011. But the hierarchical structure of global jihad may be loosening a bit. Libi s death in a drone strike has torn at the connective tissue between the group s embattled leadership in Pakistan and its far flung affiliates across the Middle East and Africa. Libi s killing may even augur increased violence as younger, more impetuous fighters vie to seize mantle of global leadership, said analysts. Osama Bin Laden himself, in the documents that US navy SEALs recovered from his house in Abbottabad, worried about the rise of lower leaders who are not as experienced and this would lead to the repeat of mistakes.
20092	2014	5	pakistan	Separately, a convoy of SFs, comprising 25 vehicles, escaped a landmine blast in the Naag area of Washuk District on May 2, reports The Express Tribune. The convoy was going to Panjgur District from Washuk when one of the vehicles narrowly escaped the landmine explosion. The vehicle was partially damaged but no casualty was reported.
14406	2014	6	india	Separately, the Union Government on June 4 termed the issue of unabated infiltration in North East from across the border a “national problem”, reports The Sentinel. Minister of State for Home Affairs Kiren Rijiju said that action would be taken against those infiltrators who were found staying in the Indian Territory. “The issue of illegal migrants and infiltrators in the northeast, especially the issue of Bangladeshis, is a cause of concern for all of us. This is a national problem,” he said, adding, “We have to look into these things from a national perspective. So action will be taken, but we have to work along with the State government.”
56916	2011	8	india	A militant was killed in an encounter in the forests of Tangwari Warson in Kralpora area of Kupwara District on August 11, reports Daily Excelsior. The encounter was going on till the reports last came in. Massive operations have been launched in the forests of Kupwara after a group of militants managed to infiltrate into these forests.
2600	2015	4	india	Police feel that 10 home grown terror suspects, holed up in Gulf countries, including Riyadh in Saudi Arabia, pose a big threat, The Times of India reports on April 13. These suspects are wanted in various terror cases booked in Hyderabad and other parts of the country. They are also on the wanted list of the National Investigation Agency (NIA), Counter Intelligence (CI) of Telangana Police and other security agencies. Diplomatic efforts have been made to bring these conspirators back to the country, but so far it did not yield much result. The LeT Lashkar e Taiba operatives, through their strong network in Riyadh, are always a major threat to Hyderabad as they make sustained efforts, using various channels in India, to stage terror strikes, a senior Police Officer stated. These suspects include terror suspects like Harkat ul Jihad al Islami (HuJI) operative Mohammed Abdul Majeed (brother of the late Shahid Bilal, who was involved in the Task Force blast case), LeT operatives Mohammed Bhai (wanted in the Sai Baba temple blast), Furkhan Bhai alias Abdullah, Asad Khan alias Abu Sufiyan, Siddique bin Osman and others. Similarly, Abdul Rehman alias Farhathullah Ghori, reportedly taking shelter in Karachi (Sindh, Pakistan) is wanted in various cases, including the 2002 Akshardam (Gujarat) temple attack case. Some of these suspects are also wanted in the 2012 conspiracy to target right wing leaders across India. According to intelligence sleuths, these suspects have been funding various terror modules for the last several years and are responsible for luring local youths into terror activities. On several occasions, they had lured Hyderabadi youths to Saudi Arabia and planned meet ups to execute terror strikes in the country. In every instance, police could nab only the local operatives. Their handlers in Riyadh remained elusive.
56126	2011	7	india	Police claimed to have injured a few Maoists in an encounter in Raigarh District. SP Rahul Sharma said a group of around 30 Maoists attacked a Police team which was conducting a combing operation near Pardhiyapali village. Police returned the fire, and the Maoists, outnumbered, escaped towards neighbouring Mahasamund District, Sharma added. The Police recovered one SLR rifle and 19 live rounds from the incident site.
49427	2012	8	pakistan	Baloch Republican Army (BRA) claimed responsibility for the August 26 attack on passengers in Bolan District, reported Dawn. Calling reporters from an unspecified place, BRA’s spokesman Sarbaz Baloch said “we carried out the attacks because the organisation’s call for a wheel jam and shutter down strike on the sixth death anniversary of Nawab Akbar Bugti was ignored,” adding, “Despite our appeal for wheel jam strike coaches were carrying people to Sindh and Punjab. Further, Baloch Republican Party (BRP) chief Nawabzada Baramdagh Bugti while addressing a conference held at University College of London over phone urged the Baloch people to shun their differences and unite under a single party to achieve their objectives.
42863	2012	8	india	Police arrested four youth for setting ablaze a Police vehicle on the occasion of Eid (August 20) and sent them to Central Jail Srinagar. Police sources said that hunt for eight others, who are accused involved in the setting ablaze of the Police vehicle and assaulting of policemen, is on. The 12 youth have been identified on the basis of Video footage and photographic evidence of the spot.
12080	2014	1	india	Two troopers of the Commando Battalion for Resolute Action (CoBRA) battalion were injured following a gun battle with Communist Party of India Maoist (CPI Maoist) cadres who had opened fire in the jungles of Chintagufa Police Station in Sukma District while the security forces were on search operation, reports The Pioneer on January 21. Arms and ammunition were seized in huge quantity during the searching of area, said Sub Divisional Officer of Police (SDOP) Sanjay Dhruv on January 20. The seized item include a 12 bore rifle, muzzle gun, Chinese hand grenade, bullets, Maoist literature, banner and other items were found.
3524	2015	6	india	A woman Communist Party of India Maoist (CPI Maoist) cadre was killed in an exchange of fire between a joint team of Security Force (SF) personnel and Maoists in the restive Mirtoor Police Station limits in Bijapur District on June 2, reports The Times of India. Several joint teams of Special Task Force (STF), Commando Battalion for Resolute Action (CoBRA) battalion of the Central Reserve Police Force (CRPF) and District Force were on a special anti Naxal Left wing Extremism (LWE) operation in forests of Mirtoor, Jangla and Gangaloor Police Station limits. While cordoning off Mirtoor region, SF personnel spotted a Naxal camp near Bechapal village following which they started encircling the spot. Some armed insurgents seeing the SF personnel opened indiscriminate firing at them, triggering a gun fight between both sides, a senior Police official said. Later, during search of the spot, body of a woman Maoist in uniform was found. One wireless set, two hand grenades, one 315 bore rifle and other materials were also seized from the spot, the officer said. The deceased Maoist cadre will be identified once the SFs will reach back to their camp along with the body, the official added.
19726	2014	3	pakistan	At least five militants were killed and eight others were arrested during a search operation by Security Forces (SFs) in Turbat District on March 22, reports Dawn. An un named official said that SFs launched a search operation in the Pidrak area of Turbat that led to an exchange of fire between militants and SFs. The forces quickly responded and killed five militants during the exchange of fire,” he added. He further stated that eight suspects were arrested up from the same area and are being interrogated by the security personnel.
26647	2013	4	india	militants fired at and hurled a grenade, which did not explode, at a Police party of Special Operation Group (SOG) of Jammu and Kashmir (J K) Police in Dangerpora Kanipora locality of Nowgam area located in the outskirts of Srinagar city (Srinagar District). However, no person reportedly was injured in the incidence.Reports said, “The SOG men signaled a Maruati to stop for checking. However people in the car opened fire with a pistol and lobbed a grenade. They managed to escape from the spot. The grenade did not explode and there was no loss of life or property,” Greater Kashmir added.
9251	2015	10	pakistan	Sindh Police spokesman on October 14 denied a news report claiming the Police issued or prepared a list of 53 Islamic State (IS) inspired militants, reports Dawn. The spokesman in his statement categorically denied issuance of such a list by any department working under Sindh Police. A report carried by almost all the newspapers of Pakistan on October 13, 2015, claimed that Police Investigators claimed to have traced more than 50 militants in Karachi ‘inspired’ by the self styled Islamic which wants a presence in the country.
5273	2015	9	india	The India government has finalized a robust policy for flying such objects, amidst revelations by several terrorists and investigations carried out by intelligence agencies on possible use of unmanned aerial vehicles (UAVs) unmanned aircraft systems (UASs) for terrorist attacks, The Times of India reports on September 5. The new guidelines for the UAVs UASs including paragliders, hot air balloons, remote controlled flying devices, microlight aircrafts etc will be out soon, said sources. The threat from paragliders is borne by the interrogation of terrorists including Lashkar e Taiba s Syed Zabiuddin Ansari alias Abu Jundal, Indian Mujahideen s (IM) Syed Ismael Afaque Lanka and Khalistani militant leader Jagtar Singh Tara. Jundal, revealed that LeT provides aerial training to select cadres. Independent inputs confirm Inter Services Intelligence s (ISI s) role as well in training LeT cadres in parachute jumping. It is learnt that LeT is trying to procure equipment for paragliding from companies in China and UAE, besides falling back on in house Pakistani companies to purchase the technology to build drones. In December 2014, intelligence inputs had indicated that LeT had paragliders ready to operate at two weeks notice. The agencies, in investigations carried out in Spain, learnt that a motorized paraglider with a capacity to carry two persons was to be procured for PKR 10,00,000. The equipment could carry a payload of 150 kilogram and cover a distance of nearly 70 kilometre. Tara tasked one Gajinder Singh to receive the paragliding equipment in Pakistan. Spanish authorities confirmed that Spain resident Muhammad Umar Gondal had purchased a para motor from a paraglider store in Costa de Sol area, mentioning an address in Sargodha, Pakistan, in the invoice. Gondal took the paraglider to Pakistan on June 30, 2014, when he claimed VAT refund on it. As per the plan, the paraglider was to be launched from Narowal area of Pakistan s Punjab during dusk time, with the intention of dropping the consignment into Indian territory. The paraglider would then make a return sortie, with the propeller fan switched off at a safe distance to avoid alerting the border agencies.
55641	2011	6	india	according to highly placed sources in the Indian intelligence agencies, the Students Islamic Movement of India (SIMI) and the Communist Party of India Maoist (CPI Maoist) have recently conducted a secret meeting in Kottayam District of Kerala. The meeting was to formulate strategies for a joint action in Kerala. While both the groups had earlier met in Palakkad, this is the first time that such a meeting has taken place in central Kerala, sources pointed out. Intelligence officials, who were tracking the movements of a couple who are allegedly leading the underground Maoist movement in Kerala, have found that SIMI cadres were actually entering into some pact with the Maoists. The intelligence agencies are trying to find out as to what sort of understanding the two groups have.
35243	2013	10	pakistan	the Pakistan Tehrik e Insaf (PTI) Chairman Imran Khan on October 31 issued a warning that his party will block the NATO supply line if the US made any drone strike to disrupt the talks process with the Tehreek e Taliban Pakistan (TTP), reports The News. “The Khyber Pakhtunkhwa (KP) Government will hold direct talks with the TTP if the Federal Government fails to hold a result oriented dialogue,” he said while addressing a press conference at the Punjab Assembly. Imran has hinted at mobilising the party workers to block the NATO supply line if the drone attacks were not stopped by the end of this month, saying his party would initiate a mass mobilisation against the NATO supply route in any case.
15071	2014	7	india	The Bombay High Court on June 26 quashed a special court s order dropping Maharashtra Control of Organized Crime Act (MCOCA) charges against Firoz alias Hamza Abdul Hameed Sayyed, the main suspect in the serial blasts on JM Road in August 2012, reports The Times of India. On the status of the blasts case, Raja Thakare who is representing the Anti Terrorism Squad (ATS) said that the case will now come for formal hearing before the special court on July 9, 2014. All the accused arrested in the blasts are in judicial custody. The ATS had on December 20, 2013 obtained the custody of four suspects Sayyed, Asad Khan alias Jamshed Ali Khan (35), Imran Khan alias Wajid Khan Pathan (34), and Irfan Mustapha Landge (30). They were arrested by the Special Cell of the Delhi Police in October 2012.
43463	2012	9	india	At least eight employees of a Hyderabad based private construction company were arrested after a huge cache of explosive materials were seized in Malkangiri District, reports Business Standard. The employees who apparently had prior information threw the bags into forests behind a stone crusher unit owned by the company, Superintendent of Police (SP), Malkangiri, Akhilesh Singh said. The arrested included a senior official of the company, he said.
1380	2015	2	india	Unidentified militants torched a godown and cultivation fields at Thynroit village in East Khasi Hills on February 2, reports The Shillong Times. The godown belonged to an individual identified as Stewmon Nongspung. Fertilizer and farming equipment valued around INR 34,990 was destroyed in the incident. In a similar incident on the same night, unknown militants set fire to piles of bush in a cultivation field at Umaitnai Mawlali, Thynroit in East Khasi Hills, causing a loss of INR 16,000, reports The Shillong Times. Later, militants set fire to piles of bush in the cultivation field at Langsah village, Thynroi in the same District.
8433	2015	6	pakistan	Separately, two civilians, identified as Dinar Gul and Gul Abbas, were killed and four others, including two border security personnel, were injured in a bomb blast at Torkham border gate in Landikotal tehsil (revenue unit) of Khyber Agency on June 12, reports The News. The sources said a blast took place when an Afghan national along with a pushcart loaded with quilts entered Pakistan from across the border. According to an eyewitness that a bomb had been concealed under the quilts that were being smuggled from Afghanistan to Pakistan.
57129	2011	8	india	A woman Maoist cadre was apprehended on August 21 along with cash, arms and ammunition at Manoharpur in Maoist hit West Singhbhum District. Acting on a tip off, she was apprehended with INR 400,000, a 9 mm pistol and 12 rounds of cartridges, SP, A K Singh said.
15570	2014	7	india	The Comptroller and Auditor General (CAG) in its latest reports says scrutiny of 41 cases of ex gratia payment to civilians killed by Left wing extremists in two Districts of Koraput and Rayagada revealed that in 28 (68 per cent) cases, payment of ex gratia to families was made with delays ranging between 10 months and 28 months, reports The Hindu. “In two other cases though sanctions were accorded, payment was not made even after 20 to 27 months from date of death of civilians. In the rest 11 cases, sanctions were not accorded even after a lapse of 13 months to 42 months from the date of death of civilians,” the audit agency observed. The delay did not occur only in case of civilians killed by extremists, even extremists, who returned to mainstream, were not given their dues as announced by State government immediately.
32283	2013	2	pakistan	The Senate was informed on February 27 that a majority of suicide attacks in the country took place in Khyber Pakhtunkhwa (KP) and that Punjab was particularly vulnerable to crimes against property, reports Dawn. In reply to a question put by Senator Colonel (retd) Syed Tahir Hussain Mashhadi, Interior Minister Rehman Malik told the house that 57 suicide attacks took place in KP from 2010 to 2012. He said that 32 suicide attacks took place in 2010, 24 in 2011 and 21 in 2012 across the country. Over 8,560 incidents of dacoity took place in Punjab, 4,690 in Sindh, 218 in KP, 281 in Balochistan, 86 in Islamabad and 16 in Gilgit Baltistan. About 55,225 robberies were committed in Punjab, 4,690 in Sindh, 1,257 in KP, 493 in Balochistan, 819 in Islamabad and 86 in Gilgit Baltistan. Over 98,495 incidents of theft took place in Punjab, 7,786 in Sindh, 4,278 in KP, 2,387 in Balochistan, 1,030 in Islamabad and 593 in Gilgit Baltistan during the past three years.
19921	2014	4	pakistan	Three Haqqani Network militants were killed and two wounded when a vehicle hit a roadside bomb in the Dattakhel area of North Waziristan Agency on April 11, reports The Express Tribune. A local security official said that the dead belonged to the Haqqani Network and were en route to Dattakhel in a four wheeler when an Improvised Explosive Device (IED) exploded. A source identified one of the dead victims as Sher Amanullah, a ‘commander’ of the Haqqani Network based in North Waziristan Agency.
8890	2015	8	pakistan	In a separate incident, one militant was killed and another arrested with injuries during a joint operation by the Police and Intelligence Agency personnel in Kili Geo area of Quetta on August 25, reports Dawn. Three security personnel were also injured in the incident.
33101	2013	5	pakistan	Atleast 14 people were killed and 61 others injured in three separate bomb blasts in Karachi city (Provincial capital of Sindh) on May 11, reports Daily Times. According to details, at least 11 people were killed while 45 others were wounded in a blast that occurred near Awami National Party (ANP) office situated at Dawood Chali locality of Quaidabad. Police officials said the bomb was planted in a rickshaw parked near the election office of ANP, targeting its party leader Amanullah Mehsud. However after the explosion Mehsud remained safe.
16623	2014	9	india	Meanwhile, the CPI Maoist has put up large number of posters in Koraput District on September 13, demanding a halt to counter insurgency operations and condemning alleged Police excesses against tribals, reports The Times of India. Police seized a few hand written posters pasted by Srikakulam Koraput divisional committee of the CPI Maoist from Damanjodi on September 13. We condemn Police action against innocent tribals in Narayanpatna and Bandhugaon. Innocent people are being harassed in the name of combing operations, one of the Maoist posters read. The poster further said to villagers, Fearing action don t surrender, fight against Police excesses. We ask administration to put a stop to Operation Green Hunt. The Maoists have urged people to observe political prisoners week from September 13 to 19.
46489	2012	3	pakistan	Unidentified militants blew up a Government primary school in Malik Jafar Khan area of Landi Kotal. The blast damaged the building.
90	2015	1	bangladesh	One person was killed and many others were injured in separate incidents of violence on January 23, reports The Independent. In Sylhet District, an auto rickshaw driver, Shahjahan Miah (30), was killed and two others were injured when a truck crashed into a three wheeler in its bid to escape a petrol bomb attack at Lamakazi. In Dhaka city, 29 people received burn injuries when assailants hurled petrol bombs on Demra bound bus of Glory Express from Gulistan with 38 passengers in Jatrabari area. In Rajshahi District, eight passengers were injured when two buses were torched by the blockaders.
36488	2013	9	nepal	The Cabinet on September 13 allowed the Ministry of Home Affairs (MHA) to recruit 45,000 temporary Police personnel for security during the November 19 elections, reports Kantipuronline. According to officials, preference will be given to those who have retired from the Nepal Army, Nepal Police, and the Armed Police Force. Such a policy will help make the temporary Police more impartial and less likely to be influenced by poll opposing forces. Preference will also be given to people who had applied for jobs in the country’s security agencies, but failed to get selected. However, the Terms of Reference for such a force is yet to be prepared. The ministry is likely to invite applications for the 45,000 posts by September 17. The temporary personnel will be recruited for a period of two months and paid a monthly salary of Rs 15,000, while daily and ration allowances will be given as per the rules and regulations of the Nepal Police.
35702	2013	12	pakistan	The provincial head of Ahl e Sunnat Wal Jama’at (ASWJ), identified as Maulana Shamsur Rehman Muawiya, was shot dead in an incident of target killing on Ravi Road in Lahore District on December 6, reports The Express Tribune. The ASWJ leader had been returning home after leading Friday prayers at the Muhammadi Mosque. “As he Muawiya reached the Ring Road interchange, the assailants, who arrived on a motorcycle, opened fire at his Toyota Corolla,” said his brother.
39215	2012	3	india	The Communist Party of India Maoist (CPI Maoist) cadres opened indiscriminate fire on March 19 in Bijapur District, killing Lachhuram Kashyap, a prominent Salwa Judum (an anti Maoist vigilante group) leader of Mirtur. The killing took place in the District, some 480 kilometers south of Raipur, when Kashyap was returning to his village from a Police Station.
26148	2013	4	india	Criminal Mohammad Ashraf Ismail Nagori, arrested near central bus depot in Surat (Surat District) on April 2, along with his six aides with arms and ammunition, is suspected to be linked to sleeper cells of the Indian Mujahideen (IM), according to The Times of India. Nagori, was in close contact with the family of Chhota Shakeel, a Dawood Ibrahim associate, Police said. He recently attended the marriage of someone in the family of Shakeel s sister in Mumbai. He used his contacts with the underworld to extort money from major realtors in Surat, a Police official added.Nagori, Abdul Samad alias Malbari Gulam Moiyudding Shaikh, Mohammad Siddiq Ahmad Saeed Shaikh, Nazir Mohammad Soni, and Asif alias Baputi Babuddin Shaikh were arrested and five pistols, 14 cartridges and two knives were seized from them. Suresh Pawar and Sunil alias Shankar Sutar Chauhan, who had come to supply Nagori with six pistols and 48 cartridges, were also arrested near the central bus depot in the city.Police said the accused were collecting weapons to execute a mass murder plan in the city to make up for the failure of the July 2008 serial bombing attempt when 29 bombs that were planted in Surat a day after Ahmedabad serial blast did not explode.Nagori is suspected to have participated in some training sessions conducted by Indian Mujahideen. His call details reveal that he was closely in touch with a few IM associates, Rakesh Asthana, Police Commissioner, Surat said.
21214	2014	9	pakistan	Unidentified militants shot dead a peace committee member in the Tank Bazaar of Tank Town (Tank District) of Khyber Pakhtunkhwa (KP) on September 11, reports Daily Times. According to reports, the militants ambushed the peace body committee as he came out of his house near Tank Bazaar. He died on the spot while the militants fled from the scene.
60689	2011	5	pakistan	Police on May 5 shot dead two would be suicide bombers during an encounter at Draban checkpost in Dera Ismail Khan District of Khyber Pakhtunkhwa, reports Dawn. “They were travelling in an explosive laden Suzuki pick up. Police targeted the vehicle and both the would be suicide bombers were killed in it,” said District Police Officer Mohammad Hussain. The vehicle was coming to Dera city from Frontier Region of Drazenda, a tribal area along the Waziristan border.
59587	2011	1	pakistan	A US drone fired four missiles at a vehicle in Datta Khel town of North Waziristan Agency in Federally Administered Tribal Areas (FATA) on January 07, killing six suspected militants, reports Daily Times. The identities and nationalities of the suspected militants killed in the attack were not known, the intelligence officials said. However, the Datta Khel area is dominated by militants of Hafiz Gul Bahadur faction of Tehreek e Taliban Pakistan (TTP).
