index	year	month	location	news
19030	2014	1	pakistan	Pakistani media professionals are vowing to maintain a free press in the face of the Tehreek e Taliban Pakistan (TTP) s recent threats against them, and the country is calling for broad support of the media, given their key role in the war against terrorism, Central Asia Online reported on January 17. Several journalists have lost their lives for the truth, KP Inspector General of Police Nasir Khan Durrani said. But the police will take any security measure to protect media men and media houses. The Tehreek e Taliban Pakistan (TTP) Shura, under the leadership of Mullah Fazlullah, recently decided unanimously to target journalists or news outlets that carry what they call fabricated statements that tarnish the TTP s image or that of their spokesman, Shahidullah Shahid. But journalists remain committed to providing accurate accounts of what is happening in society. The media have to convey a true picture to the masses, Peshawar based senior journalist and Khyber Union of Journalists (KhUJ) President Nisar Mehmood told Central Asia Online. No doubt journalists, particularly in Khyber Pakhtunkhwa KP and the Federally Administered Tribal Areas FATA , are facing death threats, but still we have to depict a true picture of society and convey the truth, he said. The threats will not destroy journalistic principles, journalist and former Pakistan Federal Union of Journalists (PFUJ) secretary general Mazhar Abbas said.
20902	2014	8	pakistan	An alleged gangster was killed and another injured during separate raids conducted by the Rangers and Police in Lyari of Karachi (Karachi District), the provincial capital of Sindh on August 1, reports Daily Times. Police said that they and Rangers personnel conducted a raid at Cheel Chowk in Lyari where unknown criminals opened fire on them and in retaliatory fire, a criminal was killed. Police claimed that the killed man was member of Lyari gang war.
7411	2015	1	pakistan	SFs foiled a major terror bid by seizing an explosive laden vehicle in Panjpai area of Quetta on January 30, reported Dawn. The SFs also apprehended an alleged suicide bomber along with the explosive laden vehicle. He said 200 bombs were recovered from the explosive laden vehicle during the raid.
13337	2014	4	india	Barring a few stray incidents of violence, polling in 10 Lok Sabha (Lower House of Indian Parliament) and 70 Assembly constituencies in Odisha passed off by and large peacefully on April 10, reports The Hindu. A large number of people came out to vote defying the Communist Party of India Maoist (CPI Maoist) threat and the voters’ turnout was provisionally put to be around 67 per cent. The percentage of votes polled was likely to increase as details were not received from many polling booths located in remote areas. The 10 Lok Sabha constituencies spread over 19 Districts of the State, where polling was held in the first phase in the State were Kalahandi, Balangir, Sambalpur, Bargarh, and Sundargarh in western Odisha and Koraput, Nabarangpur, Berhampur, Aska and Kandhamal in the southern region. According to officials sources, Angul District recorded the highest voters’ turnout of 73 per cent, while Maoist affected Malkangiri District recorded lowest of 55 per cent. Though 1,601 polling stations were identified as vulnerable out of the total 17,266 booths in view of the presence of Maoists in about 50 Assembly segments spread over the two regions, no major incidents of violence was reported. However, polling in about 10 booths was affected due to burning down of Electronic Voting Machines (EVMs). In the night of April 9 a truck carrying EVMs for four booths in Mahupadar area under Mathili Police Station in Malkangiri District was set ablaze by miscreants suspected to be Maoists. Apart from it there are reports that the EVM of Polsari booth under Mathili Police Station limits were snatched away by miscreants and EVMs of three booths of Jodamba area a cut off area of Balimela reservoir in Malkangiri District were damaged by Maoists. In Koraput District, EVMs of two booths were allegedly snatched away by miscreants but polling was peaceful in Narayanpatna Block of the District.
35810	2013	12	pakistan	Banned Tehrik e Taliban Pakistan (TTP) has threatened to attack Bangladesh High Commission in Islamabad, Pakistan in retaliation for execution of JeI leader Abdul Quader Mollah, reports The Independent on December 19. Although security around Bangladesh foreign mission in Pakistan has been enhanced manifold and the fresh security directions issued to High Commissioner of Bangladesh, law enforcement agencies still fear a terrorist attack on Bangladesh mission. Law enforcement agencies have submitted a report to interior ministry quoting a security agency that Taliban have expressed annoyance with the Bangladesh Government over the killing of Mollah and could attack the Bangladesh High Commission. The unnamed security agency officials had called for preventive measures in the wake of the threats.
47059	2012	4	pakistan	Lashkar e Islam (LI) militants shot dead five Zakkakhel tribe persons in Bara tehsil (revenue unit) of Khyber Agency in Federally Administered Tribal Areas (FATA) on April 11, reported Daily Times. They also slaughtered two of their former cadres. Among those killed were a former LI ‘commander’, Hazrat Khan, and his friend, Rehman. Sources said that the victims had recently started supporting Security Forces (SFs) to bring peace to the area.
12438	2014	2	india	Addressing a joint session of the Jammu and Kashmir (J K) legislature Governor N.N. Vohra on February 10 said A decline in terrorist violence across J K have been seen in five years. He said there has been a decline in incidents of terrorist violence, with terrorist related incidents declining by around 23 percent in 2013 as compared to the previous year, but added that there were 244 ceasefire violations on the borders, which marked a large increase over the past year . He termed it a matter for concern that as many as 53 Security Force personnel were killed in 2013 against 15 such casualties in 2012. The state police is playing an increasingly important role in maintaining law and order and undertaking counter insurgency operations, and it is hoped that in the coming time it shall be in a position to deal with most internal security challenges on its own, he added.
15861	2014	8	india	The Shillong Times reports that armed men carrying an automatic rifle and small arms made a daring attack on traders doing brisk business at Gokulgre market, between Bajengdoba and Rari in East Garo Hills District looting shops of the day’s earnings in the afternoon of August 10. As many as seven men in camouflage uniforms with one carrying an AK rifle came down from the nearby jungles at around 1 pm and fired as many as ten rounds in the air to scare away the public. The armed men looted cash amounting to several thousand of rupees from the traders and also took away a large quantity of recharge coupons for mobile phones from one shop. The armed men behind the looting are believed to be from the A’chik National Cooperative Army (ANCA), led by one Bryno.The Shillong Times reports that armed men carrying an automatic rifle and small arms made a daring attack on traders doing brisk business at Gokulgre market, between Bajengdoba and Rari in East Garo Hills District looting shops of the day’s earnings in the afternoon of August 10. As many as seven men in camouflage uniforms with one carrying an AK rifle came down from the nearby jungles at around 1 pm and fired as many as ten rounds in the air to scare away the public. The armed men looted cash amounting to several thousand of rupees from the traders and also took away a large quantity of recharge coupons for mobile phones from one shop. The armed men behind the looting are believed to be from the A’chik National Cooperative Army (ANCA), led by one Bryno.
57454	2011	9	india	At least two AR personnel were injured when two Improvised Explosive Devices (IEDs) exploded simultaneously at Kwatha Lamkhai under Moreh Police station in Chandel District on September 6. Reports said that incident took place around 10 30 am when a convoy of 42 AR was passing by the area.
50037	2012	10	pakistan	unidentified assailants hurled two grenades hand grenade at a crush plant situated in Manghopir area of Karachi, on October 1, reports Daily Times. However, no casualties were reported in the attack. According to Police sources, a demand for extortion by some banned religious outfit could be the reason behind the attack.
44999	2012	11	india	The cadres of People s Liberation Front of India (PLFI), a breakaway faction of the Communist Party of India Maoist (CPI Maoist), killed a woman identified as Jiten Devi (48), and manhandled her two daughters, accusing them of being Police informers at Kombakera Devatoli under Koelibera Police Station in Simdega District on November 29, reported news.webindia123.com quoting UNI. Police said the deceased along with her daughters was sleeping at her home when the ultras attacked them killing her on the spot.
7890	2015	3	pakistan	Security Forces (SFs) killed five militants and injured six others in Mastung District in Balochistan in the morning of March 29, reports The News. Frontier Corps Spokesman Khan Wasey said that the terrorists were involved in attacks on SFs and had recently torched five oil tankers carrying fuel for the Saindak project in the Chaghai District. The terrorists belonged to a banned separatist outfit, he added.
6731	2015	12	india	The whereabouts of coal dealer and Church elder Dinar Syiemlieh, who was abducted from Borsora in South West Khasi Hills (SWKH) District on December 3, is still unknown, reports The Shillong Times on December 7. Concerned over the matter, the Meghalaya Mine Owners and Exporters Association and State Co ordination Committee of Coal Owners, Miners and Dealers Forum have appealed to the abductors to release him unharmed. In a joint statement issued on December 6, the coal bodies said that it is a matter of concern that there are frequent abductions of people including their members for ransom. The organizations appealed to the abductors of Syiemlieh, who hails from Kulang, to release him unconditionally. They also said that Syiemlieh is suffering from ailments related to thyroid and asthma. The Khasi Students Union (KSU), SWKH unit, meanwhile, urged the abductors to release Syiemlieh before December 10. The KSU also decided to go ahead with the public meeting slated to be held on December 10 at Mawkyrwat, to oppose the abductions and harassment meted out to the people of Mawkyrwat by the Garo militants. In a statement issued to the press, KSU’s SWKH unit general secretary, Forwardman Nongrem alleged that Garo militants are involved in the abduction of Syiemlieh. The KSU leader also reportedly said that “they are prepared to fight the Garo militants”.
35830	2013	12	pakistan	Pakistan Tehreek e Insaf’s (PTI) Chairman Imran Khan has been threatened by militants after criticising attacks on polio vaccination teams, his party said on December 19, reports The Express Tribune. Imran on December 18, 2013 had declared polio workers as soldiers of Islam and said those attacking them were not doing any justice to humanity, Islam or Pakistanis. “Mr Khan received a threat from Ansarul Mujahideen over his remarks over anti polio campaign,” Shireen Mazari, a senior member of PTI said.
16467	2014	9	india	Bruce Riedel, a former Central Intelligence Agency (CIA) analyst and National Security Council official for South Asia, accused the Pakistani military of stage managing the terror outfit s latest advance into India, Zee News reports on September 6. He also said that Pakistan should be warned that it will be placed on the list of states sponsoring terrorism. Riedel has directly blamed the Pakistan military and its intelligence outfit Inter Services Intelligence (ISI) for the renewed terror threats against India in order to secure gains in their country s political arena. There was no uncertainty that al Zawahiri recorded the latest video in his hideout in Pakistan, secured by the ISI, claimed Riedel. The domestic politics of Pakistan are central to this drama, and to this threat, he said. The analyst further underlined the increasing risks of renewed confrontation between Pakistan and India, adding the US should ponder over a unilateral step if another November 26, 2008 (26 11) Mumbai (Maharashtra) terror attacks take place. America would treat Pakistan as a pariah like North Korea. It certainly meets the criteria and has for decades. The first Bush administration seriously considered this measure in 1992, although such a step obviously would have immense consequences for US Pakistan relations, Riedel wrote. He further noted LeT Lashkar e Toiba is very close to the Pakistani military s ISI. LeT would not have taken such a highly provocative action without at least some advance nod from the Pakistani spies in the ISI and the generals who command them. LeT s leader, Hafeez Saeed, lives openly in Pakistan, frequently appears on television denouncing the United States, and is the darling of the ISI.”
5755	2015	10	india	Stating that there was an exchange of fire between the Special Operation Group (SOG) troopers and Communist Party of India Maoist (CPI Maoist) cadres during a combing operation inside the Jugsaipatna Reserve Forest area in the Kalahandi District, the Superintendent of Police (SP) said the firing continued for about 30 minutes, reports The New Indian Express on October 6. It was learnt that a Maoist team led by Odisha State Committee ‘secretary’ of CPI Maoist, Modem Balkrishnan alias Manoj, managed to escape from the operation site inside the jungle. Police recovered large quantities of various items including kits, medicine stock, 24 detonators, one tiffin bomb and Maoist literature from the abandoned Maoist camp. This was the fifth encounter between the Police and the Maoists in Kalahandi in the last one year, the SP added.
2917	2015	5	india	Jailed Odisha Maobadi Party (OMP) leader Sabyasachi Panda and former mediator during abductions Dandapani Mohanty ended their hunger strike on May 1 afternoon in Berhampur of Ganjam District, reports The Hindu. Both called off their hunger strike following a joint appeal by a group of civil rights activists of Odisha. According to a release, a delegation would meet State Chief Secretary regarding demands of these two Maoists in judicial custody in Berhampur circle jail. Sabyasachi called off his hunger strike at 1.30 p.m. in Berhampur circle jail while Mohanty ended his hunger strike at 2.30 p.m. in Maharaj Krushna Chandra Gajapati (MKCG) medical college and hospital. Sabyasachi had started his recent hunger strike on April 22 to protest against his solitary confinement and demand for details of all cases pending against him. For the same demands he had observed hunger strike for five days from March 31. Mohanty had started his hunger strike on April 24 demanding political prisoner status. OMP is a splinter group of the Communist Party of India Maoist (CPI Maoist),
31623	2013	1	pakistan	Unidentified assailants, riding two motorcycles, opened fire on a car near Essa Nagri locality killing Akhtar Hussain and Naveedul Haq and injuring Ashfaq. The victims were reported to be transporters.
27645	2013	6	india	West Bengal Chief Minister Mamata Banerjee has alleged that the Communist Party of India Marxist (CPI M) had joined hands with the Communist Party of India Maoist (CPI Maoist) to kill her in a bid to return to power in the State, reports NDTV on June 20. CPI M has joined hands with the Maoists in making a blueprint to kill me and to make room for their return to power in West Bengal which will never come off, she said at her first panchayat (village level local self Government institution) poll campaign, near the border town of Bongaon in North 24 parganas District. She also charged the Marxists for being hand in glove with the Congress and the Bharatiya Janata Party (BJP) in plotting against her.
25335	2013	2	india	Nagaland Post reports that two persons were seriously injured while two others sustained minor injuries when a “grenade” which was hurled at the residence of Nationalist Congress Party (NCP) candidate form 37 Tyui Assembly Constituency exploded early morning of February 17 in Wokha (District), near Wokha Town Baptist Church. Highly placed sources informed Nagaland Post that the explosive landed on the rooftop of the candidate’s house and the impact of the explosion created a hole about 3 feet in diameter.
13025	2014	3	india	seven labourers who were abducted by CPI Maoist cadres on March 13 from Navinagar in Jamui District were released on March 22, reports indiatvnews.com. The Maoists released the labourers at an isolated place from where they walked upto Malaypur Railway Station and boarded a train to reach their respective villages, Deputy Superintendent of Police (DSP) Surendra Singh said. The abducted labourers were identified as Anjay Singh, Raju Yadav, Pappu Yadav, Bachhu Yadav, Jitesh Sao, Rajeev Singh and Bambam Singh. The Maoists had abducted ten labourers while they were working at a sand mine site in Navinagar village. However, three of them were released on the same day.
31248	2013	12	india	The Sangai Express reports that one cadre belonging to Robert Singson group of United Tribal Liberation Army (UTLA Robert Singson) was injured when they were attacked by the rival UTLA SK Thadou group at Muktakhal area, about 15 kilometres fro Jiribam in Imphal East District in the night of December 14. Some cadres of Robert Singson group were putting up at Muktakhal of Phaitol village when they were attacked by around 14 to 15 cadres of the SK Thadou group. In the ensuing gun fight, one Lamsat Kuki of Pangmol village belonging to the Robert Singson group was hit by a bullet on the hand. Robert Singson, ‘chief commander’ of the group said that the unprovoked attack may well invite a strike back in revenge. In case the Government fails to take up befitting action against such armed groups which are deliberately derailing the peace process, the proposed peace talk may land in jeopardy, he said further.
59596	2011	1	pakistan	Police arrested six persons, including two cadres of a banned sectarian outfit, during a raid at the residence of one Mahboob Bareech in the Satellite Township of Quetta, the provincial capital of Balochistan on January 8. A Kalashnikov, 10 hand grenades, a pistol and a large quantity of ammunition was recovered from the possession of the arrested persons.
36919	2013	6	srilanka	Separately, the Catholic Bishops of Sri Lanka in a statement at Catholic Bishops Conference in Colombo on June 10 requested the Government not to proceed with amending the 13th Amendment or totally repeal it but to discuss with all relevant parties on drawing up a totally new Constitution which is fair by all communities. The 13th Amendment of the National Constitution is a system that by large allows the greater participation of the people in the matter of governance, the statement signed by the Cardinal Malcolm Ranjith on behalf of the organization said. It said that although the 13th Amendment may not be perfect, pondering on this constitutional provision may lead to over centralization of authority and to international meddling in the internal affairs of this country at a time when Sri Lanka is striving to make permanent the hard won peace. The bishops advised the Government to discuss the 13th Amendment through a PSC and consider a totally new Constitution which would guarantee justice, peace and prosperity for all citizens of the country regardless of their ethnic, religious or social differences.
19865	2014	4	pakistan	The Tehreek e Taliban Pakistan (TTP) on April 4 extended the ceasefire until April 10, the outfit s spokesman Shahidullah Shahid said in a statement, adding that the TTP shura (council) would be meeting after the 10th to decide a future course of action, reports Dawn. The extension comes a day after the interior ministry announced that it had released 19 non combatants TTP as a goodwill gesture for bolstering the peace process with the TTP. In a statement issued to the media, Shahid said the group was awaiting the Government s reply on its demands. Shahid said the TTP shura has extended the deadline and would sit after April 10 to decide about the future of talks.
34945	2013	10	pakistan	Separately, an alleged extortionist, identified as Himesh Khan, was killed and two others, identified as Badshah Khan and Jafar, were wounded in a firing incident near New Sabzi Mandi on Super Highway within the limits of Sohrab Goth Police Station in Gulshan e Iqbal Town on October 8, reported Daily Times. Station House Officer (SHO) Mohammad Shoaib said that all three of them belonged to an extortionist group and they had a dispute with the rival group over collection of extortion from New Sabzi Mandi. He added that their rival group members were behind the killing.
62309	2011	8	pakistan	The Crime Investigation Department (CID) of Sindh Police claimed on August 27 to have arrested three suspected militants in the city’s Korangi industrial area, reports Dawn. A statement issued by the CID said that Tariq, Danish and Shah were captured during a raid conducted in a congested area near Vita Chowrangi.The CID said that the three were associated with the banned Lashkar i Jhangvi (Lj) group and trained in Federally Administered Tribal Areas (FATA) for executing ‘different jobs’ in Karachi. They had plans to attack senior politicians and prominent religious personalities. The CID team seized five kilograms of explosive material, six mortar rounds, 15 detonators, nine devices, two electric wire sets, three TT pistols, several bullets and a snatched car. The militants confessed that they had committed several crimes in Karachi, including killings and kidnapping, according to the CID statement.
21181	2014	9	pakistan	Later, a 24 inch diameter gas pipeline was blown up in Lunda Nullah area of Pir Koh area in Dera Bugti District of Balochistan on September 8 that suspended gas supply to the main Sui plant from the Pir Koh purification plant, reports Daily Times. According to Dera Bugti Police, unidentified militants planted explosives to the main gas pipeline in Lunda Nullah area, about three kilometers from the Dera Bugti Police Station, which exploded. “24 inch diameter gas pipeline was destroyed in the explosion. The officials immediately turned off the gas supply to the main Sui plant,” an official at the Dera Bugti Police Station said. The gas supply to Sindh and some areas of Balochistan was affected following the explosion.
2641	2015	4	india	On April 14, Special Weapons and Tactics (SWAT) team raided a Garo National Liberation Army (GNLA) hideout at Dimit village of East Garo Hills bordering West Khasi Hills District, reports The Shillong Times. The raid led to a fire fight with GNLA group led by ‘commander’ Darwin. Police recovered ammunition and an Improvised Explosive Device (IED).
22144	2014	12	pakistan	SFs seized a huge quantity of arms and explosives, including 22 mortar shells, 66 landmines and 35 kilograms of explosives, from a house during a search operation in Lakaro area of Safi tehsil in Mohmand Agency on December 26, reported Dawn. Sources added that the SFs have also recovered rockets from the house.
29062	2013	8	india	Punjab Police is set to place an order for 3,350 AK 47 assault rifles, The Times of India reports on August 27. However, we felt that the requirement is not for the sophisticated weapons anymore but for the power that simply shoots the target dead with sheer raw power…We have now gone back to the original plan of 1990s when there only AK 47s an official said. This new plan to fortify a Punjab Policeman with these assault weapons also comes at a time when the arrested Lashkar e Toiba (LeT) operative Abdul Karim Tunda made confessions about Babbar Khalsa International (BKI) planning terror strikes in India.
54288	2011	3	india	Telegraph reports that Sarkar Hembram(26), a constable posted in Purulia District was abducted by suspected cadres of the Communist Party of India Maoist (CPI Maoist) backed People’s Committee against Police Atrocities (PCPA), from his in laws’ home in Beliabera in West Midnapore District on March 3. According to the Police, Sarkar was in a conversation with his father in law Khelaram Tudu, a constable at Midnapore court, in the courtyard of his house when five armed PCPA cadres arrived on three motorcycles. “The youths had their faces covered and they took Sarkar and his father in law away on their motorcycles. Around 8pm, Khelaram was released. But Sarkar is yet to be released,” said a Police officer.
20202	2014	5	pakistan	Separately, a Shia Pakistan Navy officer, identified as Ghulam Akbar, was shot dead near Karasaz Market in Shara e Faisal area of Shah Faisal Town on May 12, reports Dawn. Akbar belonged to Jhang District of Punjab and was working as a cook in the Pakistan Navy. Police sources said that the incident appeared to be sectarian motivated.
43889	2012	10	india	the Maoists fired a rocket launcher at Gollapalli Police Station in Sukma District, which missed the target and failed to explode, the Police said. Sukma SP Abhishek Shandilya told PTI that the Maoists tried to fire a rocket launcher at the Gollapalli Police Station. However, since it missed the target, there was no damage as well as casualties in the incident. SP Shandilya said that this was for the first time that a Police Station had been attacked with a rocket launcher like object.
6910	2015	12	india	The Border Security Force (BSF) seized huge cache of arms and explosives from a Communist Party of India Maoist (CPI Maoist) hideout in Bandhugaon area of Koraput District on December 17, reports The Pioneer. The seized items included two SBML rifles, 14 kg of potash, electric detonator, 75 metre flex wire, 7 meter cordex wire, 24 cordex caps, a big knife, a big torch, batteries, steel and iron containers, medicines and a first aid box, apart from lots of explosive materials.
14317	2014	5	india	Militants of IK Songbijit faction of National Democratic Front of Bodoland (NDFB IKS) are being hired by criminal elements of West Bengal to execute their ‘abduction for ransom’ bids, Assam Tribune reports on May 31. The NDFB IKS militants are mainly hired for providing a hideout till the ransom amount is realized. Of the three cases that came to the notice of the Assam Police through its counterpart in West Bengal, in two cases the abducted persons, including a minor, were rescued from the Assam Bengal border near Kokrajhar.
28337	2013	7	india	Jammu and Kashmir (J K) Police has identified the three militants believed to be involved in the June 23, 2013, attack on an Army convoy in Hyderpora area of Srinagar city (Srinagar District) that left eight soldiers dead and over a dozen others injured, First Post reports on July 23. The photographs of the three militants, one of whom is a Pakistani, have been circulated. The posters in Urdu, reading, “Anyone who provides information about these wanted persons would be suitably rewarded,” identified the militants as Irshad Ahmad Ganaie, Sajad Ahmad Bhat (both locals) and Qasim.
25861	2013	3	india	A Maoist carrying a head money of INR 5,000 was arrested during a search operation in the Bastar District on March 16, reports The Business Standard. Deputy Superintendent of Police (DSP), Sangeeta Peter, said, 25 year old Antu was nabbed by the joint contingent of District Police and Central Reserve Police Force (CRPF) late last night from the forest pocket of Lohandiguda Police Station area of the District. She added, The naxal Left Wing Extremist (LWE) was a member of Kudud Dalam (armed squad) of Maoist and was using a muzzle loading gun.
63086	2011	11	pakistan	Two persons, a girl and a suspected militant, were killed while a hospital and dozens of medicine shops were destroyed during a clash between Security Forces (SFs) and militants in Miramshah Bazaar of North Waziristan Agency in Federally Administered Tribal Areas (FATA) on November 9, reports Dawn. Locals said that militants targeted Stadium checkpost and Amin post with heavy and light weapons from the roofs of high buildings in Miramshah Bazaar. SFs, backed by helicopter gunships and artillery, targeted the buildings where suspected militants were taking shelter. The gun battle continued for over 16 hours. Sources said that SFs blew up the Medical Complex Plaza, destroying more than 50 medicine shops, costly machinery including ultrasound machines, X ray plants and other valuable electronic equipment causing millions of rupees losses to the owners. Three children were also injured as various blocks including dental block, Operation Theatre and medical ward of the hospital were damaged.
35353	2013	11	pakistan	Law enforcers claimed to have arrested around 136 suspects across Karachi on November 8, reported Daily Times. As per details, Special Investigation Unit (SIU) took three extortionists, including a ringleader into custody. The officials said that they conducted a raid on a tip off at the hideout in Gulshan e Iqbal locality of Gulshan Town. The suspects were identified as ringleader, Faraz alias Tipu while the identity of his accomplices was not disclosed. SIU Chief SP Farooq Awan said that the suspects were involved in cases of demanding and collecting extortion from doctors and businessmen.
47575	2012	5	pakistan	Baloch Republican Party (BRP) press release stated that the military operations continue full fledged and offensives in many parts of Balochistan have become a routine, reports Daily Times. In a most common fashion, a large number of Pakistani troops, with their armoured vehicles, lay siege to the area from where they want to drive out the Baloch, bomb the area for hours, torch houses and harass and torture women, children and aged people, loot valuables and livestock and sometimes burn the livestock and people alive, the press release read.
5862	2015	10	india	President Pranab Mukherjee on October 11 stated, Terrorism emanating from our neighbourhood remains a major security threat to us. We believe that addressing this challenge should be a major priority of the international community. India believes that countries adopting a policy of selectiveness in identifying and dealing with terrorists especially those who allow these forces to thrive on their territories will eventually be endangered by very same actors. . He said India has and will remain committed to peaceful recourse in the external as well as internal policies. Instability in our neighbourhood can threaten our security and slow down our progress. At a time when the entire world is affected by the scourge of terrorism, it is important to recognise that India has been preoccupied with this menace for over four decades, he said. India has been actively working for strengthening the international regime against terrorism. We seek full and universal compliance, by all countries, with the counter terrorism measures initiated under the aegis of the UN, particularly the UNSC Resolution 1373 (2011) and UN Global Counter Terrorism (GCTS) adopted in 2006. India would like to see a collective effort by all the member states of the UN for the early conclusion and adoption of the Comprehensive Convention on International Terrorism CTBT . It has been pending for over a decade. This comprehensive Convention would serve the cause of humanity by prohibiting states from facilitating or allowing their territories to be used for terrorist acts, he added.
