index	year	month	location	news
46444	2012	3	pakistan	Two separate hand grenade attacks on March 3 injured four including two suspected attackers in Lyari area in Karachi, reports Dawn. Two suspected attackers got injured in the first blast when the grenade exploded in their hands near Kamila Stop. However, both the injured attackers successfully fled away from the scene. The second grenade was exploded near Lee Market in which two people got minute injuries who were taken to the Civil Hospital immediately after the incident.
48715	2012	7	pakistan	A man was shot dead at Jamshed Road within the jurisdiction of Jamshed Quarter Police Station. According to Police, Shehzad Memon (29) was shot seven times by unidentified culprits. The deceased used to work as the supervisor in a garments factory.
169	2015	2	bangladesh	Cabinet Ministers on February 9 urged Prime Minister Sheikh Hasina Wajed to take necessary steps immediately to stop the ongoing violence through formulating a new law during a regular weekly meeting of the Cabinet at the Secretariat in Dhaka city, reports The Independent. The Ministers made the call as the ongoing political violence across the country has so far claimed 68 lives and injured many others. Scores of vehicles have also been torched during the 35 day span of the indefinite blockade being enforced by the Bangladesh Nationalist Party (BNP) led 20 party alliance.
52903	2011	4	bangladesh	Harkat ul Jihad al Islami Bangladesh (HuJI B) leader Mufti Abdul Hannan and one of his accomplices were taken on fresh remand for one day in connection with abduction of a physician in September 2003. Nayeb e Ameer of HuJI B Abdul Hannan Sabbir and his accomplice Ainul Haque were interrogated for five days each in a case filed under the Anti Terrorism Act.
8526	2015	7	pakistan	Two people, identified as Police Constable Imdad Ali and a passerby Zahid Ali, were killed and three other Police personnel sustained injuries in attack on a Police check post in Mir Hassan area of Jaffarabad District on July 1, reports Daily Times. No outfit claimed responsibility for the attack.
15825	2014	8	india	The State Bank of India (SBI) bankers working in Garo Hills postponed their August 8 (today) strike by two days to give time for the Meghalaya Government to take necessary steps to ensure the safe release of their abducted staff who was taken at gunpoint by armed militants from the Gasuapara Dalu (South Garo Hills) road on August 5. The decision to postpone the strike was taken after the Chief General Manager of SBI in Guwahati (Assam) appealed to the SBI association in Garo Hills to postpone the strike.
59753	2011	1	pakistan	At least 18 suspected militants were killed and 22 others were injured when gunship helicopters and fighter jets bombed militant hideouts in different parts of Mohmand Agency in Federally Administered Tribal Areas (FATA) on January 25, reported Express Tribune. Security Forces (SFs) attacked militant sanctuaries in different parts of Anbar, Baezai and Safi tehsils (revenue units). It was reported that 10 safe havens were destroyed in aerial assaults, fighter jets bombed militant hideouts in Safi and Beazai tehsil areas, while gunship helicopters were used in Anbar. Locals said at least three people, including a woman, were killed in Shamsha area of Safi tehsil.
18067	2014	11	india	GNLA ‘joint publicity secretary’ Garo Mandei Ch Marak stated, “The charge against GNLA of setting up an IED blast at Rewak which slaughtered two policemen and injured three others is not true…,” reports The Shillong Times. There is apprehension that more of such attacks could be in the pipeline of the GNLA to target SFs in Garo Hills given that intelligence reports have indicated transfer of Improvised Explosive Devices (IEDs) from ‘commander in chief’ Sohan Shira’s base camp to various commands of the group. Meghalaya Police stated that Sohan Shira with the help of Independent faction of United Liberation Front of Asom (ULFA I) had trained and issued some IEDs to senior cadres like Hedio, Jimmy, Philiport and others to target SFs.
54387	2011	3	india	Somali pirates, on March 9 freed all crew members of a hijacked ship M.V. Rak Afrikana including 11 Indians, who have since been shifted to a Spanish naval ship, according to The Hindu. However, the fate of six Indians aboard another hijacked vessel M.V. Suez still hangs in the balance even as its owner has been persuaded by the Egyptian government to hold negotiations. The Indian Navy and the Consulate in Dubai had requested the Spanish Navy to use its vessel located near Afrikana to rescue the 11 Indian crew members. Foreign Secretary Nirupama Rao said all of them were safe aboard the Spanish naval ship.
60782	2011	5	pakistan	A suspected suicide bomber was killed and two others were injured when a bomb exploded in a house in Dotani village of Loralai District in Balochistan on May 13, reports Dawn. The deceased was identified as Mohammad Sadiq. The injured included Nizamuddin and Sher Afzal, a 14 year old boy. According to sources, two people, identified as Nizamuddin and Mohammad Sadiq, visited the house of Fateh Mohammad and said they wanted to talk to him. Fateh Mohammad took them to a room where an explosion took place after a few minutes. “The man carrying the bomb was blown to pieces,” said an unnamed senior Police Officer. “The man killed in the blast was probably a suicide bomber,” sources said, adding that he wanted to carry out an attack somewhere else in the town but the bomb exploded prematurely”.
24659	2013	1	india	Police on January 13, arrested five persons in Mutthiganj Police Station area of Allahabad city with Fake Indian Currency Note (FICN) with a face value of over rupees one lakh and claimed that the accused were part of a racket to destabilise the economy by circulating FICN during the nearly two month long Kumbh mela (congregation), reports Business Standard. Senior Superintendent of Police of Allahabad Mohit Agrawal commented, We received reports that there was a conspiracy to circulate a huge amount of counterfeit currency, printed outside the country, at the Maha Kumbh where crores of people would be visiting during the next couple of months. The idea was to hurt the Indian economy.”
4935	2015	8	india	Ahead of NSA (National Security Advisor) level talks between India and Pakistan, New Delhi has prepared a new dossier on Dawood Ibrahim with evidence that he is in Pakistan and is being looked after by the Inter Services Intelligence (ISI), India Today reports on August 18. Based on intelligence inputs, the government has been successful in tracking four new locations of Dawood other than the three communicated to Pakistan in 2012. There are now seven addresses listed where Dawood has been staying over the years, with most of them being in Karachi (Sindh, Pakistan). We have prepared a dossier with the latest intelligence inputs. If required, it can be taken up during the scheduled talks, said a government official. Pending issue Dawood s case has been listed as one of the pending issues with Pakistan. The last dossier sent to Pakistan on Dawood in 2012 had specific addresses and details of three Pakistani passports held by him. The three addresses mentioned were Moin Palace, 2nd Floor, Opposite Abdullah Shah Ghazi Durgah, Clifton, Karachi, Pakistan, 6 A, Khyaban Tanzeem, Phase V, Defence Housing Area, Karachi, Pakistan and Margalla Road, P 6 2, Street No. 22, House No. 29, Islamabad. Other than these three addresses, four more have been added in the list now, including the ISI safe house where he is said to have recently shifted. The fresh information based on latest intelligence gathered by Indian agencies was put together soon after the Home Ministry s goof up in Parliament in June. The Minister of State for Home Affairs Haribhai Parathibhai Chaudhary had said in Parliament that Dawood has not been located so far, leading to a controversy that embarrassed the government. Other than Dawood, details of assets and residential addresses of Zaki Ur Rehman Lakhvi and Hafiz Saeed, the masterminds of 26 11 (November 26, 2008) Mumbai (Maharashtra) attack, also figure in the latest dossiers being prepared that could be take up during the talks.
42844	2012	8	india	National Investigation Agency (NIA) puts Hizbul Mujahideen (HM) chief Syed Salahuddin on its wanted list along with three others, reports The India Today on August 19. Syed Salahuddin is accused of systematically channeling money to the families of terrorists killed in Jammu and Kashmir (J K). The step to declare Salahuddin a proclaimed offender has been taken after a nearly year long investigation by the NIA, which has revealed that the HM chief is backing a charitable organisation in Pakistan, named the Jammu Kashmir Affectees Relief Trust (JKART). JKART has its head office in Rawalpindi and branches in Islamabad and Muzaffarabad in Pakistan occupied Kashmir (PoK). It has been channeling money through hawala and human couriers to the families in J K whose men have been killed by security forces in India. The investigation into this particular case lodged on September 7, 2011 claims Salahuddin pumped INR 800 millions into J K in the last two years for terror activities. The NIA probe shows Salahuddin has also used JKART as a front to fund terror activities in Pulwama, Kupwara, Sopore, Budgam, Doda, Baramula and Srinagar (all in J K). Along with Salahuddin, three Pakistanis have also been declared wanted offenders by the NIA. They are JKART chairman in Pakistan, Mehboobul Haq alias Umar Farooq, JKART General Secretary Masroor Ahmad Dar and Gulam Nabi Khan.
28120	2013	7	india	While reiterating support to the continuous engagement of the Forum for Naga Reconciliation (FNR) in the journey of common hope for a reconciled Naga people, the United Naga Council (UNC) and the Naga Women’s Union (NWU) have welcomed the statement of the FNR issued on July 7 that called for a structural framework in the form of a provisional Naga National Government, (NNG) as agreed upon in the historic “Naga Concordant,” signed on August 26, 2011. “The principles that would uphold the NNG as enunciated in the FNR statement engenders optimism and hope for the future that our people will share together in its most enlightened form,” said a joint press statement of the UNC and NWU.
58529	2011	11	india	The Times of India reports that Odisha Police on November 5 said they have arrested a senior Maoist, Arta Bhoi, following a raid at Basloi village in Jujomora Police Station area in Sambalpur District. Sambalpur Superintendent of Police (SP), Nikhil Kanodia said Bhoi was arrested on November 4 by SOG and CRPF personnel. The SP said Bhoi was involved in as many as 19 criminal cases, including the arson at ARSS crusher unit and a gun battle with police near Jujomora recently. Police have also seized some explosive materials from his possession. The materials seized from the accused include 10 detonators, three gelatin sticks, several batteries, 10 meters of fuse wire and his cell phone.
24995	2013	2	india	The Sangai Express reports that after signing the Suspension of Operation (SoO) pact with the Government of Mizoram for six months, the Hmar People s Convention Democratic (HPC D), on February 1, has said that at least two round of talks will be held with the Government during this six month period. On January 31, the HPC D publicity secretary, John F Hmar informed Newmai News Network that both the Hmar outfit and the Mizoram Government had agreed and signed nine points ground rules for implementation of SoO between the Government of Mizoram and the outfit which initially will be for a period of six months effective from January 31, 2013, and which may be extended by mutual consent. The two parties also mutually agreed to hold at least two rounds of peace talks for a political solution during 6 months SoO period, John F Hmar disclosed. According to the HPC D leader, the ground rules for implementation of SoO between the Government of Mizoram and the HPC D was signed by representatives of the Mizoram Government and the outfit at the State Guest House, Aizawl (Mizoram) after an exchange of views to initiate a peace dialogue in the common interest of finding a permanent political solutions to the Hmar political issues in Mizoram. It can be noted here that since 1986, the Hmars has been demanding for the creation of Hmar Autonomous District (ADC) in Mizoram. In spite of the Peace Accord that was inked between the Government of Mizoram and the Hmar people, there was no concrete solution to address and redress the rights of the Hmar People.
57787	2011	9	india	The Interlocutors on Jammu and Kashmir said that despite a lot of improvement over the past one year, the situation in the State is still fragile and it needs to be consolidated. Chief Interlocutor Dileep Padgaonkar said that there has been improvement in the situation as the level of violence has gone down. Our emphasis has been on the political solution as there is a sense of victimhood in all three regions of the State. Though we have tried to address the political aspirations of the people of Jammu and Kashmir, our main focus was on a permanent political settlement of issue within the framework of Indian Constitution,” he added. He asserted that any solution outside the purview of the Indian constitution is not acceptable to the other regions of the State. It was during our term of office we have met as much as 700 delegations, 5000 people and held three round table conferences in the State. We have taken everyone s view into account in our report, he added. He also said the team will submit its report to Union Home Minister P. Chidambaram before October 12, adds The Hindu. “This is our last official visit to the State before we hand over our recommendations which will happen by October 12. The recommendations will be unanimous,” he said. The team had met political parties and other stakeholders at the State level and in all 22 Districts of Jammu and Kashmir. “These interactions will be reflected in the final report,” he said. Asked if the interlocutors had shut the doors on separatists by maintaining that solution has to be within the Constitution, Padgaonkar said, “A solution outside Union of India is not acceptable to even people from certain regions and sub regions of the State, let alone the people of rest of the country.”
21068	2014	8	pakistan	At least one person was killed and 15 others were injured in a hand grenade explosion at a hotel on Prince Road in the provincial capital Quetta on August 25, reports Dawn. Razaq Cheema, the Capital City Police Officer (CCPO) Quetta said that all victims in the blast were civilians who had gathered in the hotel for breakfast. No outfit claimed of responsibility for the attack.
18015	2014	11	india	A trooper of the Border Security Force (BSF), identified as Adil Abbas, and a civilian driver, identified as Himari Rangtor, were killed and a civilian driver Jiten Chhakma was injured on November 17 when suspected National Liberation Front of Tripura (NLFT) militants ambushed their vehicle at them in a remote area bordering Pusparam Para under Vangmoon Police station in North Tripura District, reports The Sentinel. The area is strategically important as militants use it for cross border movement. Tripurainfo adds that the NLFT has been trying to stop the border fencing for the last few years in Khantlang. With the elections to the Tripura Tribal Areas Autonomous District Council (TTAADC) coming closer, militant activities are increasing in the state. This is the second attack on the BSF during the last one month.
57387	2011	9	india	The Supreme Court (SC) on September 2, issued notice to Fahim Harshad Mohammad Yusuf and Sababuddin Shaikh, the duo accused of providing logistic support for Mumbai terror attacks (November 26, 2008, also known as 26 11), according to The Times of India. The bench of Justice Aftab Alam and Justice R M Lodha issued notice on a petition by the Maharashtra Government. Earlier, Yusuf and Shaikh were acquitted by a trial court and the verdict was later upheld by the Bombay high court. The two were acquitted for want of corroborative evidence. However, while entertaining the Maharashtra government s appeal challenging the acquittal Fahim Ansari and Sabauddin Sheikh the SC said it was a weak case where evidence gathered was not clinching to prove their involvement in the terror attack conspiracy.
31011	2013	12	india	Troops of 29 Assam Rifles (AR) apprehended one person and recovered one .22 Pistol (made in USA), 31 live rounds of .22mm, one live round 5.56mm, two telescopic sights Bushnell, 38 books of vehicle taxation slips of Nationalist Socialist Council of Nagaland Isak Muivah (NSCN IM) and a large quantity of weapon repairing tools from his possession, reports Nagaland Post. In a press release, PRO AR stated that the individual was apprehended after an operation was launched on specific information regarding presence of illegal arms in a house in general area Sumi Baptist Church, Golaghat Road on the night of December 3 and 4.
14055	2014	5	india	Jharkhand Police may remove seven splinter groups of Communist Party of India Maoist (CPI Maoist) from the list of Left Wing Extremists (LWEs) category and treat persons involved with them as petty criminals in a move to distinguish them from those engaged in ideological warfare, reports The Telegraph on May 19. Signaling a departure from existing policy to realistically deal with the LWE issue, Jharkhand’s officiating Chief Secretary Sajal Chakraborty said Jharkhand’s LWE issue a “threat blown out of proportion” because criminal acts committed by splinter groups without ideological moorings simply inflated the number of violent incidents. Only CPI Maoist will remain on the LWE list, while splinter groups like Tritiya Prastuti Committee (TPC), Peoples Liberation Front of India (PLFI), Jharkhand Prastuti Committee (JPC), Sangharsh Janmukti Morcha (SJMM), Sashastra People s Morcha (SPM), Revolutionary Communist Centre (RCC) and Jharkhand Jan Mukti Parishad (JJMP) may be dropped. Chakraborty added a video conference with District Collectors and Superintendent of Police (SP) across 24 Districts would be scheduled in a day or so to “de notify” seven splinter groups and treat related FIRs in the criminal and not LWE category. “I had a meeting with Jharkhand Police Special Branch this morning and analysed our state’s Naxalite scenario. We have decided to de notify about seven splinter groups from the LWE list, which means in case of arrests, they would be treated as criminals,” Chakraborty said at an unscheduled media briefing.
16311	2014	8	india	Two civilians identified as Ramkashing Vashi and Mayopam Ramraor were killed and 26 were wounded on August 30 in Police firing as the peace rally organised by United Naga Council (UNC) turned violent at Ukhrul town in Ukrul District, reports The Sangai Express. Five security personnel including one lady Indian Reserve Battalion (IRB) trooper and four commandos were reported to be missing, and by the evening of August 30 the missing Security Personnel were freed. Two AK47 rifles, six magazines, two 9 mm pistols, four magazines, one bullet proof jacket and a walkie talkie set have been reportedly confiscated from Security Forces (SFs) by the protesters. In view of the highly volatile situation, the District Administration has requisitioned Army and Assam Rifles (AR) and they have been keeping a tight vigil at Ukhrul town. Assam Tribune further adds that the protesters were demanding a settlement of the Indo Naga issue and removal of prohibitory orders from Ukhrul town. In protest against the killing of two protesters in Police firing at Ukhrul, a lightning bandh (shutdown strike) of 24 hours has been imposed in all Naga inhabited areas since 5 pm of August 30, reports The Sangai Express. On learning about the violent confrontation Chief Minister (CM) Okram Ibobi Singh convened a high level meeting on August 30 reports The Sangai Express.
53043	2011	7	bangladesh	The National Coordination Committee chaired by Finance Minister A.M.A. Muhith has decided to bring changes to a few definitions and the provisions for punishment and preventing financing in terrorism, reports Daily Star. The Home and the Finance Ministries prepared the draft proposal aimed at bringing changes to the Anti Terrorism Act, 2009. The coordination committee was tasked with formulating principles and implementing those to check money laundering and financing in terrorism in line with the recommendations by the US Department of Justice. As per Section 6 of the Anti Terror Law, a person or entity will be considered as a terrorist if the person or entity commits murder or injures, detains or kidnaps other(s) or do harm to someone else s property and uses or keeps explosives, flammable objects, firearms or other chemicals to destroy the integrity, solidarity, security or sovereignty of Bangladesh. The draft, from a broader perspective, recommended that a person or entity should also be held responsible for terrorism if the person or the entity commits offences or helps commit offences to harm another country while living in Bangladesh. It also suggested inclusion of atomic, chemical and biological weapons as mentioned in Section 4 of Arms Act to the definition of arms pistol, revolver, rifle, gun or cannon in the Anti Terrorism Act.
26473	2013	4	india	Acting on a tip off, the Special Task Force (STF) of Kolkata Police arrested two senior Communist Party of India Maoist (CPI Maoist) leaders, identified as Sabyasachi Goswami alias Kishore and Zakir Hussain, from Jadavpur area in Kolkata, on April 18 night, reports The Indian Express. Two improvised fire arms, four rounds of ammunition and Maoists documents were seized from their possession. Police said Goswami, who is a state committee member of the CPI Maoist, was arrested in 2006 and was released on bail. However, his lawyer claimed that Goswami was acquitted of all the charges in 2011. According to the Police, Goswami, who was the city committee secretary of the CPI Maoist, was replaced by the young Maoist leader Abhishek Mukherjee after his arrest. Mukherjee too was arrested in September last year. A senior Police officer said Goswami was close to Maoist leader Kishenji. He has admitted that he met Kishenji several times before the latter was killed in an encounter. Goswami was trying to reorganise and restructure the city committee after Mukherjee s arrest.
47996	2012	5	pakistan	a house was damaged when unidentified militants hurled a grenade at it near Lond Khor Goro.
35541	2013	11	pakistan	Lawyers for seven Pakistanis accused of involvement in the Mumbai 2008 attacks (also known as 26 11) on November 25 said the case against them “lacks evidence”, reports Daily Times. Pakistan charged seven men in 2009 over the attacks, but has insisted it needs to gather more evidence in India before proceeding further, infuriating New Delhi. Rizwan Abbasi, a lawyer for the accused said the Indians only had themselves to blame for the slow progress. “This case has many legal flaws and lacks evidence. It is being delayed in Pakistan because India has failed to provide required evidence against the accused,” he said in a news conference. The only gunman to survive the siege, Ajmal Kasab, was tried in Mumbai and hanged on November 21, 2012 for waging war against India, murder and terrorist attacks. “By hanging Kasab, India destroyed the only living evidence of these attacks and created problems for investigations in Pakistan,” Abbasi said. New Delhi has branded Pakistan’s attempts at prosecuting the men a “facade” and has insisted it has already handed over enough evidence to convict the accused. Abbasi claimed the dossiers handed over by India contained only “information and no solid evidence”. “There was also no proof that the attackers had any link with my clients because the phone numbers Indian authorities said were used for the contacts were not of Pakistani companies,” he added.
42598	2012	8	india	Two Central Reserve Police Force (CRPF) commandos were killed in a landmine blast carried out by the Communist Party of India Maoist (CPI Maoist) cadres in Dantewada District early on August 7 (today), reports The Hindustan Times. The commandos, identified as constable KP Singh and Mukul Burman, were carrying rations for a CRPF camp nearby when the vehicle (a TATA 407) in which they were travelling was blown up.
52544	2012	7	srilanka	As reported earlier, the incident occurred when three prison officials were held hostage for 19 hours by inmates during a protest by prisoners at the Vavuniya remand prison against the transfer of a suspected LTTE prisoner to another location. The suspect who was a former LTTE leader was being transferred on a court order to be handed over to the Terrorism Investigation Unit. The suspect Nadaraja Saravanabawan alias Seettu was directly involved in terrorist attacks carried out by LTTE. The Police Spokesman revealed that Nadaraja was involved in bombing a vehicle bearing number 58 9203, on May 27, 2006, in Wipattu Reserve killing seven civilians. The suspect was also responsible for setting up a claymore mine on December 23, 2005, targeting a bus that was transporting Navy personnel. 13 Navy personnel died and another four were injured in the incident. In addition to that, he is alleged to have been responsible for a number of terrorist activities where innocent civilians and soldiers were killed and injured. Later in an operation led by the Special Task Force (STF), the three prison officials were rescued and 64 mobile phones and 34 SIM cards seized from the possession of the inmates.
