index	year	month	location	news
44416	2012	10	india	Security Forces (SFs) on October 23 arrested ‘Defence Secretary’ of Karbi Longri NC Hills Liberation Front (KLNLF), Songja Timung, on charges of Rhino poaching in Karbi Anglong, reports Nagaland Post. KLNLF on October 26 termed the arrest of ‘Defence Secretary’ KLNLF as a political conspiracy by “certain quarters” to derail the ongoing KLNLF peace initiative. KLNLF ‘spokesperson’ Rajak Dera said, “arrest of Songja on the basis of a mere statement of a rhino poacher Lindok Rongpi is hardly linked with the interest of wild life protection it’s a political conspiracy by certain quarter to derail the ongoing KLNLF peace
31863	2013	1	pakistan	At least 31 persons were killed when Tehreek e Taliban Pakistan (TTP) militants attacked Ansarul Islam (AI), a pro Government militants group, in Tirah Valley of Khyber Agency in Federally Administered Tribal Areas (FATA) on January 26, reports Daily Times. About 300 TTP militants, armed with mortars and Rocket Propelled Grenades (RPGs), launched the overnight assault in the Maiden area of Tirah Valley, a maze of valleys on a route from Afghanistan to Peshawar. The AI cadres retaliated, killing 15 TTP militants and capturing eight others, while three villagers, including an elderly woman, were killed in crossfire. TTP militants also killed 13 AI cadres.
13293	2014	4	india	A Central Reserve Police Force (CRPF) Sub Inspector Mahendra Singh Meena was on April 7 injured when Communist Party of India Maoist (CPI Maoist) cadres attacked a camp of paramilitary forces in Sukma District of Chhattisgarh, reports dnaindia.com. The incident took place at the camp of 150 battalion of the CRPF in the premises of Chintagufa Police Station early in the morning, Sukma Additional Superintendent of Police (ASP) Neeraj Chandrakar said.
30931	2013	11	india	The Ranjan Daimary faction of the National Democratic Front of Boroland (NDFB RD), which signed a ceasefire agreement with the Centre and the State Government on November 29, will finalize its agenda for talks shortly, reports The Assam Tribune. Meanwhile, Ranjan Daimary is trying to persuade the ‘Chairman’ of the Songbijit faction of the NDFB (NDFB IKS) to join the peace process. The NDFB RD a Chairman’ admitted that he had recently got in touch with IK Songbijit and tried to persuade him to join the peace process. Replying to a question as to why Songbijit, who was made ‘commander in chief’ of the NDFB RD by Daimary, broke away to form a new outfit, he said, “I was in jail when the division took place. Songbijit might have been frustrated with the delay on the part of the Government in responding to our unilateral ceasefire. As Songbijit is in Myanmar, the possibility of him coming under pressure from Paresh Baruah, commander in chief of the ULFA I Independent faction of United Liberation Front of Assam and SS Khaplang, chief of the NSCN K Khaplang faction of NSCN also cannot be ruled out.”
50417	2012	10	pakistan	two people injured on October 22, 2012 in North Nazimabad area succumbed to their injuries. According to Taimuria Police, unidentified militants opened fire on a medical store injuring one Zohaib (26), Tehseen (35), and the owner of the medical store Shakeel (35). Later, Zohaib and Tehseen succumbed to their injuries and Shakeel remains injured.
12855	2014	3	india	Fake Indian Currency Notes (FICN) in denominations of 500 and 1000, amounting to INR 5,62,00,00 were seized from a 49 year old man, identified as Ashok Kumar by a Police patrol team in Flower Bazaar in Chennai on March 10, reports The Hindu. Police suspect the notes came in from Bangalore (Karnatak) and have been in circulation for six months. Kumar is a residence of Rajasthan. According to the Police, the notes were of good quality and are suspected to have been smuggled in from Malda District of West Bengal, to be circulated in Chennai and other major cities in the country.
17254	2014	10	india	According to The Times of India, when NIA sleuths entered the madrassa on October 13, they found chilling evidence that it was used for arms and improvised explosive device (IED) training. Air gun cartridges, glass bottles tied with chords for use as targets, and pellets embedded in the mud walls gave proof of target practice. There were bundles of optical fibre, electrical equipment and a lot of chemicals found in three rooms. NIA also seized a Sigma table clock, whose circuit could be used as a timer in an IED, sources said. Pamphlets and literature in Arabic and Urdu and bows and arrows were found along with Tiffin boxes and 14 large tin trunks. There was also a punching bag filled with sand, like the ones used by boxers. Investigators seized a phone book believed to belong to Yousuf Sheikh, the terror module s mentor. It has the contact numbers of women who took training in the Simulia madrassa, added sources.
47720	2012	5	pakistan	Pakistani negotiators have proposed a fee of about USD 5,000 for each NATO shipping container and tanker that transits its territory by land into and out of Afghanistan, Daily Times quoting a Washington Post report said. The newspaper said that the amount is a key sticking point in discussions about the terms of a deal that would allow the traffic to resume, according to US and Pakistani officials.
19096	2014	1	pakistan	A suspected gangster was killed in an incident of firing within the limits of Chakiwara Police Station in Jhat Pat market of Lyari Town on January 22, reports Daily Times. An extra contingent of law enforcers including Police and Rangers was unable to control the situation and to take any reliable action against the gangster groups.
55599	2011	6	india	District and Sessions Court of Kupwara on June 5 issued a non bailable warrant against All Party Hurriyat Conference Geelani (APHC G) chairman Syed Ali Shah Geelani. The separatist leader has called for a strike on June 11 to remember the people killed by Police and SFs in protests.
12735	2014	3	india	Militants hurled a hand grenade at the residence of an assistant engineer of the Manipur Development Society, in Konthoujsm Dhaneshore at Kwakeithel Thiyam Awang Leikai in Imphal West District on March 1, reports Nagaland Post. A car of the engineer parked at the garage was damaged by the impact of the blast even though there was no human casualty. Police suspect monetary demand of a militant group from the engineer behind the blast.
38902	2012	3	india	Communist Party of India Maoists (CPI Maoist) cadres issued extortion notes to two doctors working at Chapakhowa First Referral Unit hospital in Chapakhowa in Sadiya Sub Division of Tinsukia District about a week back. Sources said the note written in Assamese , issued by Upper Assam leading committee ‘commander’, Chandra Baruah, had asked for money from one doctor and 20 mobile handsets from the other and a boy, aged about 15 years, had delivered the two letters to one of the doctors at the hospital while he was on duty in the OPD. The extortion note asked one doctor to pay INR 70000 towards organizational expansion of the party, while the other letter asked for 20 mobile handsets, mentioning the name and model of a particular company, citing the same reason. The Police were also trying to ascertain the authenticity of the extortion notes and the identity and whereabouts of the boy who had delivered the same. A police source said the name used by the ‘commander’ in the extortion note was not real but an assumed one, which militants
19792	2014	3	pakistan	Armed men disguised in SFs’ uniforms attacked the Pasni radar post in Mekran Belt near Gwadar on March 29, killing a Balochistan Constabulary official and injuring another, reports Daily Times. An official in the province’s home and tribal affairs department told that eight armed militants stormed inside the Pasni radar post. The militants took eight SFs hostage. The assailants planted a bomb after the attack and damaged some technical equipments installed at the radar post during the attack. They also fired few rocket propelled grenades on the radar, partially damaging the installation.
41515	2012	6	india	it has been reported on June 28, by India Today that Jundal has been put on a suicide watch. Accordingly, Delhi Police s special weapons and tactics (SWAT) commandoes have been deployed to prevent Jundal from harming himself in the custody. Over 100 commandoes have been deployed around him, while senior special cell officials were also keeping a close watch on him. Apart from revealing Pakistani agencies roles in various terror attacks in India, including 26 11, Jundal has also disclosed LeT s plans to target various metros in the country.
8393	2015	6	pakistan	In another incident, an unidentified man was shot dead in s firing incident in North Nazimabad Town on June 5, reports Daily Times.
63986	2011	4	nepal	At least 14 Rastriya Prajatantra Party (RPP) activists were injured in a clash with the Unified Communist Party of Nepal Maoist (UCPN M) cadres at Madi in Chitwan District on April 26, according to Himalayan Times. According to eye witnesses, the clash ensued after the Maoist cadres suddenly attacked the RPP activists while they were attending a party workers’ meeting at Madi.
50743	2012	11	pakistan	Three Police constables were injured when unidentified militants opened fire at a Police van in the limits of Badaber Police Station of Peshawar on November 9, reports Dawn. An official of the Police Station said, Policemen led by sub inspector Tajamul Khan was on a routine patrol in Shahabdkhel area when unidentified men opened fire at them from a nearby graveyard at 7 20 pm. He said three constables, including Tamash Khan, driver Raz Mohammad and Yousaf Khan, suffered injuries. The official said the constables belong to the special force. He said Police also retaliated and made attackers flee.
41816	2012	7	india	A hand grenade was found near Ereima Shanglen located few metres away from the residence of Speaker of Manipur Legislative Assembly Thokchom Lokeshwar at Sagolmang Mamang Leikai in Imphal East District at around 10.25 am on July 8, reports Kanglaonline. The pin of the grenade was found removed and it was detonated safely by the bomb squad of Manipur Police.
51297	2012	12	pakistan	A man affiliated with MQM was shot dead near Hyder Chowk area within the remits of Orangi Town Police Station in Orangi Town. Police said that the victim identified as Alamgir (30) alias Guddu, son of Ahmed Jan, was going back to home when unidentified assailants riding a motorbike waylaid him and opened fire. Resultantly, he sustained multiple bullet injuries and died on the spot.
35435	2013	11	pakistan	At least eight persons were killed and over 80 injured after sectarian clashes erupted at a 10th of Muharram (the mourning period observed by the Shias, commemorating the tragedy of Karbala) procession near Fawara Chowk in Rawalpindi of Punjab on November 15, reports The Express Tribune. The tragedy occurred as mob turned against the Police in the procession passing through Raja Bazaar. A group of miscreants at 3 00pm reportedly snatched guns from Police personnel installed in the area for security, and opened fire. As panic spread, unknown people set a portion of the cloth market in Raja Bazaar on fire. The situation soon got out of hand and the Army was called in to control the situation. Authorities have imposed a curfew for 24 hours in the limits of 19 Rawalpindi Police Stations. The curfew will also extend to Rawal Town and Potohar Town.
8023	2015	4	pakistan	Another condemned prisoner, Zafar Iqbal, was hanged till death in Faisalabad Central Jail in Faisabad District on April 16 (today), reports The News. Zafar was convicted of killing a woman over resistance during a robbery bid in 2005.
59266	2011	12	india	The Sangai Express reports that three civilians injured were injured in a powerful Improvised Explosive Device (IED) blast inside the Public Works Department (PWD) Office located at near Khoyathong Bazar in Imphal on December 14. The victims were identified as Haorungbam Nirmala (27), Seram Yaima (41) and Mohammad Manal (44). Additional Deputy General of Police (ADGP) V.Jathang believed a very powerful time bomb which was put inside a dustbin, caused the blast, adds The Shillong Times.
21906	2014	12	pakistan	At least 11 militants were killed and 12 others injured as jet fighters struck militant hideouts in Kukikhel, Malikdin Khel, and Akakhel areas of Tirah Valley in Khyber Agency of Federally Administered Tribal Areas (FATA) on December 9, reports Dawn. A statement issued by the Inter Services Public Relations (ISPR) said that jet fighters targeted and destroyed three militant bases in the fresh airstrike.
49257	2012	8	pakistan	Donations to the Tehreek e Taliban Pakistan’s (TTPs) during Ramadan have declined steeply compared to past years, Maulvi Mullah Noor Khaliq, a prayer leader in a mosque with 500 men, on University Road in Peshawar, contended, Central Asia Online reported on August 14 (today). The public’s doubt that terrorists deserve charitable donations, he said. “The most lamentable aspect of the TTPs barbarism is that they claim responsibility for every act that kills and injures innocent people, including women and children,” he said, noting the Taliban order suicide attacks on mosques and funeral processions, barbaric executions of troops and civilians, and school bombings. How can you expect donations from people victimised by your onslaughts he asked. “Now, people ... think that the money given to (the TTP) in the name of Allah went into financing of terrorism,” he said. “Last year in Ramadan, TTP members visited mosque twice and collected about PKR. 500,000 (USD 5,300) in donations,” he said, adding, “But (this year), my followers in the mosque have asked me to deny access to the TTP. ... and I asked them to stay away.”
62085	2011	8	pakistan	Fresh violence gripped Karachi on August 12 after the strike call for August 16 (today) by Sindh Nationalist Parties, killing at least five people and injuring five others, The News reported. According to the Police, unidentified armed assailants shot dead two unidentified people in Nazimabad area. In the same area, some unidentified militants hurled a hand grenade near a hotel, injuring five people.
5628	2015	9	india	Noting that India s borders with China and Pakistan are hyper sensitive , Union Home Minister (UHM) Rajnath Singh on September 26, blamed Pakistan for waging a proxy war against India, reports The Times of India. Pakistan was regularly violating the ceasefire agreement, however, our forces were giving them a befitting reply, Singh said on the sidelines of a function in Lucknow in Uttar Pradesh on September 26. He said that security arrangements on Indian borders with Pakistan and China are reviewed keeping the situation at the moment in mind. India s aggressive approach against the infiltrators during Narendra Modi government has resulted in 130 terrorists being killed. These were basically infiltrators trying to sneak into Indian Territory since 2014 compared to 110 in 2013 and 67 in 2012, Singh said. However, there has been a steep downfall in infiltration cases and has come down to only 15 this year from 52 in 2014, 264 in 2013 and 277 in 2013, he further said.
22791	2014	5	afghanistan	Gunmen armed with machine guns and rocket propelled grenades attacked the Indian Consulate in Afghanistan s Herat Province on May 22, an assault that injured no diplomatic staff, Police said, according to The Times of India. However, Police killed two of the three gunmen, though one continued to fire on Security Forces trying to secure the area. The three gunmen opened fire on the consulate from a nearby home, provincial Police Chief Abdul Sami Qatra said. So far no group has claimed responsibility for the attack. Ministry of External Affairs (MEA) Spokesperson has confirmed that all the staff present inside the consulate are safe. Foreign Secretary Sujata Singh is reported to be monitoring the situation.
236	2015	2	bangladesh	Two leaders of Jubo League, the youth wing of Awami League (AL) and an activist of Bangladesh Chhatra League (BCL), the student wing of AL were injured in an attack by cadres of ICS in Rajshahi city of Rajshahi District on February 17, reports The Daily Star. Around 15 20 armed cadres of ICS hurled crude bombs at them and later hacked them indiscriminately with sharp weapons after dragging them into a nearby dark ally.
60206	2011	3	pakistan	Three Frontier Corps (FC) personnel, two Policemen and one militant were killed, while 12 others injured in attacks in different areas of Balochistan on March 17, reports Dawn. An FC vehicle was patrolling the area along the Rabi canal in Naseerabad District when a bomb exploded near it killing two FC personnel Kaleemullah and Ghulam Sarwar and injuring seven others.
33594	2013	6	pakistan	The Security Forces (SFs) on June 27 morning killed two militants after an encounter of nine hours in Yousafabad locality of Mingora city in Swat District of Khyber Pakhtunkhwa, reports Dawn. The encounter began at 8pm on June 26 and ended at around 5 30am. According to a Police, the militants were Khalilullah of Mirkhel, Swat and Khawaja Mohammad of Kalwal, Mansehra and aged between 20 and 26 years as shown by their computerised national identity cards seized after the encounter. The encounter began after militants shot down constable Shaukat of special police force in Rahimabad on June 26 evening. Shaukat accompanied by two policemen had stopped militants to prove identity. After the killing, the militants barged into the house of daily wager Gul Yar and took positions there. There followed exchange of fire between them and Police. The encounter left the house completely destroyed and a Policeman injured. In a news release issued here, Police said they had seized two pistols, four chargers, 50 cartridges, a hand grenade, a knife and two cell phones carried by militants.
20061	2014	4	pakistan	Three militants were killed and two Frontier Corps (FC) officials injured in an encounter in Khujal Khel area of Landikotal tehsil (revenue unit) in Khyber Agency of Federally Administered Tribal Areas (FATA) on April 29, reports The Express Tribune. A Security Forces (SFs) official said that after receiving intelligence reports, an operation was carried out around midnight in Khujal Khel when SFs came under fire. A cache of explosives was also recovered from the militants’ hideout. According to the official, the slain militants were wanted for the attack in April, 2014 on the Landikotal cantonment.
53023	2011	7	bangladesh	Three cocktail bombs exploded at Bangladesh Nationalist Party (BNP) rally in Bangladesh s Capital Dhaka on July 3, reports CRIEnglish.com. Abu Sufian, an Officer in Paltan Police Station, confirmed the incident but denied any injures. However, BNP claims that at least 15 people have been injured in the blasts.
21757	2014	11	pakistan	Authorities in Peshawar on November 21 finalised arrangements to transfer high profile prisoners, including Shakil Afridi, from Central Prison to a high security prison in Mardan District, reports Dawn. The prison in Mardan is bomb proof and has been built on modern lines. Afridi is accused of helping the Central Investigation Agency (CIA) by running a fake vaccination campaign in Abbottabad District a month before the United States (US) raided on a compound that killed al Qaeda leader Osama bin Laden on May1 2, 2011.
18528	2014	12	india	Army and Police on December 9 destroyed a hideout of the militants and recovered arms, ammunition and explosives from Bharat ridge in Doda District, reports Daily Excelsior. On a tip off, a joint team of Army and Police carried out searches at Bharat Ridge and recovered the consignment of arms, ammunition and explosives dumped there by the militants, official sources said. The recoveries included one .303 rifle, two Chinese pistols, one sniper rifle, one .315 country made pistol, two 12 bore rifles, two magazines of AK 47, three magazines of Chinese pistol, 324 rounds of AK 47 ammunition, nine sniper rounds, five hand grenades, four RPG grenades, 15 grenades of Under Barrel Grenade Launcher (UBGL) and other logistic stores.
28353	2013	7	india	A hand grenade was found planted in front of the gate of the Little Master English Higher Secondary School at Samurou in the Imphal West District in the night of July 23. Pointing out that a certain militant group had demanded INR 500000 from the school authority on May 31, the founder of the school, Moirangmayum Thoiba, said students and teachers of the school had taken out a rally against the demand on June 1.
63380	2011	12	pakistan	Pakistan has an important role to play in the Afghanistan peace process, including in any negotiations with the Taliban, Afghanistan President Hamid Karzai said on December 6, reports Dawn. Speaking in Berlin a day after Pakistan boycotted a conference devoted to helping Afghanistan, Karzai said the two countries needed to work closely together. “Pakistan’s role in any negotiations with the Taliban is very important and that is what we are seeking,” he told a joint news conference with German Chancellor Angela Merkel. “Pakistan unfortunately suffers from the presence of sanctuaries (for Taliban insurgents) there and unless we address the sanctuaries and work together towards a comprehensive understanding of our problems and the eradication of radicalism we will neither see peace in Afghanistan nor peace and stability in Pakistan,” he added.
35032	2013	10	pakistan	Unidentified armed assailants shot dead a Station House Officer (SHO), identified as Nisar Ahmed Mengal, while he was on his way to the Police Station in Khuzdar District on October 14, reported Dawn. Police said SHO was on way to the Police Station when armed motorcyclists opened fire at him on the District’s Hospital Road.
8767	2015	8	pakistan	A day after President Ashraf Ghani claimed the organisers of terrorist attacks and terrorist centres still exist in Pakistan, Afghanistan’s Chief Executive Dr Abdullah Abdullah on August 11 claimed Pakistan does not cooperate in anti terrorism campaign with Kabul, reports Daily Times. “In regards to Pakistan... in spite of our people’s scepticism, we took bold steps to improve relations, but unfortunately, Pakistan did not cooperate in anti terrorism activities over the past 10 months as we expected,” Dr Abdullah said at a council meeting of ministers. “They (Pakistan) issued good statements, but those who commit crimes against our people are financed and armed there,” Abdullah’s office quoted him as saying. “They kept Mullah Omar’s death a secret for two years, and then openly held new leadership meetings in order to restore their identity under the leadership of a new criminal, to gain legitimacy and continue their carnage.”
31162	2013	12	india	Communications and IT Minister Kapil Sibal said some nations are found to be indulging in cybercrime, or are employing individuals who are not directly linked to them for carrying out such practices, The Times of India reported on December 11. Sibal said Now, what is happening today is that we know for a fact that nations have organised themselves to indulge in cyber crime. We know for a fact that they work sometimes through individuals far removed from them. We know for a fact that actually they work from spaces that may not be even cited in their own country and part of the attack may come from somewhere else... He, however, did not name any country or individual. The minister said that there is a need to create a global standard to fight cybercrime.
32681	2013	4	pakistan	A hand grenade was lobbed at the office of the Election Commission (EC) in Nushki District of Balochistan, on April 6, reports Daily Times. The Nushki Police Station House Officer (SHO) Muhammad Afzal said that unidentified armed motorcyclists who were wearing hoods hurled a hand grenade at the EC office in Nushki. However, no casualty was reported in the attack. No group so far had claimed responsibility for the attack.
25232	2013	2	india	Two tractors, a bike and a mixture machine were set ablaze by the armed cadres of the Peoples Liberation Front of India (PLFI), a breakaway faction of the Communist Party of India (CPI Maoist), at Pathakpagar under Tarhassi Police Station in Palamu District on February 12, reports The Times of India. Palamu Superintendent of Police (SP) A T Mathew said more than a dozen armed PLFI cadres came to the work site, which is a 125 metre long bridge on river Saphee, at around 11.45 pm and set ablaze the property of the contractor. Mathew said the PLFI cadre Laxman Yadav (18), is suspected to have led this operation.
20464	2014	6	pakistan	Separately, one Frontier Crops (FC) soldier, identified as Nasrullah Mehsud was killed in firing on the gate of FC Fort Shabqadar in Charsadda District on June 11, reports Dawn. District Police Officer (DPO) Shafiullah Khan confirmed that two unidentified assailants on a motorcycle opened fire on Mehsud deployed on the main gate of the fort on Matta Road.
26332	2013	4	india	National Investigation Agency (NIA) on April 10 filed charge sheet against three persons, including a Bangladeshi national, for allegedly raising terror fund for the banned outfit Hizb ul Mujahideen (HM) through circulation of Fake Indian Currency Notes (FICN) in Jammu and Kashmir (J K), reports The Times of India. The charge sheet against the three accused Badal Sheikh and Fayaz Ahmed (both Indians) and Shafiq ul (Bangladeshi) was filed in the NIA Special Court in Jammu under various sections of the Ranbir Penal Code and the central anti terror Act.The Court subsequently issued a non bailable warrant against the absconding Bangladeshi national Shafiq ul who was key point person of the Indian accused for supplying FICN through a trans border cattle smuggler Badal Sheikh of Malda District in West Bengal. In pursuance of the said conspiracy, Fayaz Ahmed Rather a notorious FICN smuggler started getting high quality fake Indian currency notes from Malda and circulate it in Jammu and Kashmir , said the NIA.The probe agency had earlier filed charge sheet against five persons in the case, alleging that the accused used to procure and supply high quality FICN from Bangladesh and smuggle it into J K for raising funds for the terror group. The five who were charge sheeted earlier include two HM militants Mubarak Ahmed Bhat and Shafaqat Mohiudding Kucheyand the cattle smuggler Badal Sheikh. NIA had earlier arrested Salim Khan, Badal Sheikh and Fayaz Ahmed in 2012.
26735	2013	5	india	Dawood Ibrahim and his network of bogus hawala (illegal money transfer) firms, spread across India, have been covertly financing Indian Mujahideen (IM’s) network in India, said sources in the central agencies and counter terrorism units investigating blast cases across the country, Hindustan Times reports on May 3. The Financial Action Task Force (FATF) has been informed of Dawood’s alleged extensive hawala network in the Middle East and South Asian countries. A detailed probe by the Anti Money Laundering Suspicious Cases Unit (AMLU) is underway in the Middle East, sources said. The involvement of Dawood in financing terror through his network of hawala firms was unearthed during investigations into the July 13, 2011 blasts in Mumbai, (where the IM was allegedly involved) said sources in central agencies and counter terrorism units. Many key players in the attacks are suspected to have links with Dawood. A sum of INR 10, 00, 000 had been sent by alleged hawala operator Muzzafar Kola to IM kingpin Yasin Bhatkal through Delhi based Kanwar Nain Pathrija, Police sources said. The investigating agencies then suspected the involvement of the D Company and intercepted telephone conversations from across the border showed directions being given to certain people, along with details of the money flow and transfers through hawala transactions. Kola, sources said, was a Mustafa Dossa man who later became a Dawood associate. These reports led agencies to believe that Bhatkal, a Fazal ur Rehman gang member who now heads the IM, was working closely with Dawood and his company.Fazal ur Rehman, too, was a close aide of Dawood and was arrested in 2006. Bhatkal, Police sources believe, took up the reins of Fazal’s network after that. “Kola is one of the wanted accused in the 13 7 blasts case for his alleged involvement in the hawala transfer and is also involved in money laundering,” said a senior police officer. Dawood’s intricate network of hawala transactions and its use for financing terror dates back to 2001, when Partho Roy Burman was kidnapped in Kolkata (West Bengal), and a ransom of 37.5 million was transferred to Dubai through Dawood’s hawala channel. Investigators said that Kola was responsible even for the money transfer in Burman’s kidnapping case.
29155	2013	8	india	Nagaland Post reports on August 31 that ruling out possibilities of separate administrative unit of the Nagas and statehood demand of the Kukis, a one day political awareness campaign of the Hill People Forum, Manipur (HPF M), held on August 30, mooted an “autonomous hill state” under Article 244 (A) of the Indian Constitution for the tribals of Manipur. HPF M was floated on July 13, with the objective of bringing indigenous tribal people of Manipur together to a common platform to demand a separate status of the indigenous tribal people of Manipur. The forum has been conducting a series of political awareness campaign in hill areas of the State.
45502	2012	12	india	Myanmar has sought India’s help due to contain the Kachin Independence Army (KIA) and the Nationalist Socialist Council of Nagaland Khaplang (NSCN K), reports The Telegraph on January 1. A source said after the Myanmar government signed a “state level” ceasefire with the Naga rebel group in April 2012, “the KIA has apparently told the NSCN K to take its concurrence before going ahead with the negotiations or signing any further pacts with the Myanmar Government.” The request was made last week by Deputy Minister of Home Affairs, Brigadier General Kyaw Zan Myint, in Myanmar, who led a 12 member delegation to the 18th Myanmar India national level meeting, where they discussed various issues with India’s border management team from the Union Ministry of Home Affairs (UMHA). The KIA and Myanmar Army are currently fighting pitched battles over Kachin State. Indian officials said there is a marked difference in the way Myanmar has begun to look at the problem of insurgency. “There is no denial anymore about the presence of Indian insurgents in Myanmar,” a Home Ministry source said. Further, Myanmar’s Deputy Director of the Control Committee for Drug Abuse, Zaw Lin Tun, conceded to UMHA officials that there were poppy fields in Myanmar, of which some are owned and run by Indian insurgents.
18184	2014	11	india	A suspected Maoist squad opened fire on a polling party in Chatarpur in Palamu District on November 25 during the first phase of Assembly elections, reports The Indian Express. Border Security Force (BSF) personnel repelled them with return fire. Meanwhile, in Bishrampur in the same Palamu District, a group fired at the vehicle of candidate Gobind Singh. It is not clear if they were Maoists.
