index	year	month	location	news
2076	2015	3	india	Government of India (GoI) is unlikely to extend cease fire (CF) with the Khaplang faction of National Socialist Council of Nagaland (NSCN K) as it finds the top leaders of the outfit did not care about Nagas in India, provides shelter to anti Indian insurgent groups in its domain and also “happily settled in Myanmar”, reported Nagaland Post on March 13. The year long cease fire agreement with the NSCN K is scheduled to expire on April 29, 2015. Sources said that the Union Government has been “extremely unhappy” over the inordinate delay in reaching a final settlement to the 17 year long marathon peace talks with Isak Muivah faction of National Socialist Council of Nagaland (NSCN IM). It was in this context, that the Union Ministry of Home Affairs (MHA) was likely to reject any more extension of cease fire agreement with NSCN K. GoI also believed to be upset over a report that other insurgent groups such as Peoples liberation Army (PLA), IK Songbijit faction of National Democratic Front of Bodoland (NDFB IKS), Independent faction of United Liberation Front of Asom (ULFA I) and National Liberation Front of Tripura (NLFT) leader Biswamohan were “getting shelter and allowed to roam freely in the Khaplang domain in Myanmar.” A senior intelligence official stated that in India they roam freely under garb of cease fire agreement and at the same time hobnob with anti Indian terrorists in Myanmar. This dubious role can’t be allowed any more. This Government means business and it will not allow any such misadventure.” Apex student’s body of the Lotha community, Kyong Students’ Union (KSU), has apprised the Deputy Commissioner, Wokha, to devise a pro active and pragmatic policy with regard to Inner Line Permit (ILP) to control influx of illegal immigrants in the District, reports Nagaland Post on March 13.
16223	2014	8	india	Even as the whole of Iraq and Syria cover under Islamic State of Iraq and Syria (ISIS) threat, several central security agencies in India have revealed reports that indicate that the ISIS might be spreading its tentacles in India, reports The Indian Republic on August 27. Sources said that the terror outfit, which has already killed thousands in Iraq and Syria in a deadly pursuit to establish an Islamic Caliphate, is recruiting poor Muslims in Kerala, Tamil Nadu, Karnataka, Maharashtra and Jammu and Kashmir (J K). The several security agencies including Research and Analysis Wing (RAW) and National Investigation Agency (NIA) have said that more than 100 Indian men could have already joined the ISIS in Iraq and these ISIS recruits could be used to strike terror in India once the war in Iraq and Syria ends. Sources have further said that an Indian Mujahideen (IM) man who is declared as wanted by the NIA could be recruiting for the ISIS. Reports indicate that the NIA is at present preparing a dossier on the several ISIS activities in India.
16034	2014	8	india	A Coordinated operation of Military Intelligence (MI), Intelligence Bureau and Uttar Pradesh (UP) Special Task Force (STF) nuetralised an Inter Services Intelligence (ISI) espionage module in Meerut, which had successfully cultivated moles inside the Indian Army establishment, New Indian Express reports on August 18. Asif Ali, 52, a resident of Delhi Gate, Meerut was arrested by the UP STF on August 16 and secret army documents along with a Pakistani debit card and a mobile SIM card was recovered. With Asif’s arrest MI has also unearthed a Hyderabad espionage link. Sources said Naib Subedar Patan Kumar Poddar, who was earlier arrested on August 6, 2014 from Hyderabad was recruited by Asif. Poddar, posted at 151 MC MF detachments at the Secunderabad was passing crucial information to his ISI handler since July 2013 before MI caught him. Sources said besides, Army documents and maps, STF recovered bank deposit receipts in the name of Patan Kumar Poddar from Asif’s residence which establishes the link. They have also seized two photocopies of a passport in the name of Nazakat Hussain provided by a Karachi resident, Abid, three cellphones, two data cards, six SIM cards and two memory cards . Sources said MI had been tracking Asif’s trail for the last six months following a tip off that several Muslim youth in the region were in touch with ISI to ship secret military documents through a handler. Sources also added during interrogation, Asif revealed that he was married to a Karachi based girl and sometime in 2006 2007, during one of visits, he was introduced to ISI officer Jahid. Asif told interrogators that Jahid recruited and trained him. He was also given a Pakistani debit card to finance India activities. Asif claimed that he had transferred INR 10,000 in Poddar’s State Bank of India (SBI) account in Amroha, Uttar Pradesh. He also revealed that he was getting classified Army documents from Madan Mohan Pal, a retired Subedar, who was arrested in December last year. Pal is learnt to have provided information related to vital Army installations and other operational details. Asif has admitted that he made at least 15 20 trips to Karachi. He also told interrogators about three transactions in Pal’s bank account. Asif said that his Pakistani handler used to deposit money in his debit card account to pay the recruits. The terror mastermind also admitted to providing a laptop to an Army man’s son in Babina, Jhansi, after he returned from a trip to Pakistan sometime in May 2014. It is suspected that Asif was planning to recruit him for the purpose of digging for more documents for ISI, as immediately after buying the laptop Asif informed his handler about using a Pakistani SIM card.
58906	2011	11	india	Police on November 27 said that Jammu and Kashmir has witnessed a six time fall in demonstrations called by separatists in 2011 as compared to the 2010, according to Zee News. There were 35 separatist sponsored strikes in 2009 and the number increased to 131 in 2010. However, only 21 protests took place till November 15 this year, indicating a six time decrease, an unnamed senior Police officer said. According to State Home department data, a total of 2,096 separatist sponsored processions and demonstrations took place in Kashmir Valley in the past two decades. 1,692 such protests were recorded so far from January 1990. The State witnessed highest 416 demonstrations in 1992, while 207 strikes took place in 1991, the report said. Noting that terrorism and insurgency threaten the very foundation of democracy in Jammu and Kashmir, Minister of State for Home Nasir Aslam Wani on November 28 emphasised on better intelligence network and proper vigilance to meet this challenge, according to IBN Live. There should be better intelligence network in Jammu and Kashmir as there is a need to be extremely vigilant in meeting the challenge of terrorism and insurgency, he said, adding there was a need to revise the strategy for the counter terrorism operations.
26860	2013	5	india	The investigative cable, WikiLeaks revealed that Lashkar e Toiba (LeT) was behind February 18, 2007 Samjhauta Express blast, niticentral.com reports on May 8. It revealed that LeT’s Arif Qasmani was behind Samjhauta Express bombings. According to the WikiLeaks “Qasmani has worked with LeT to facilitate other terrorist attacks, to include the July 2006 train bombing in Mumbai, India, and the February 2007 Samjhauta Express bombing in Panipat, India.” Wikileaks also reveal that Arif Qasmani was involved in fundraising for LeT. “In return for Qasmani’s support, al Qaida provided Qasmani with operatives to support the July 2006 train bombing in Mumbai, India, and the February 2007 Samjhauta Express bombing in Panipat, India.”The investigative cable, WikiLeaks revealed that Lashkar e Toiba (LeT) was behind February 18, 2007 Samjhauta Express blast, niticentral.com reports on May 8. It revealed that LeT’s Arif Qasmani was behind Samjhauta Express bombings. According to the WikiLeaks “Qasmani has worked with LeT to facilitate other terrorist attacks, to include the July 2006 train bombing in Mumbai, India, and the February 2007 Samjhauta Express bombing in Panipat, India.” Wikileaks also reveal that Arif Qasmani was involved in fundraising for LeT. “In return for Qasmani’s support, al Qaida provided Qasmani with operatives to support the July 2006 train bombing in Mumbai, India, and the February 2007 Samjhauta Express bombing in Panipat, India.”
166	2015	2	bangladesh	In Rangpur District, Abul Kalam Azad (40), who was injured in a petrol bomb attack in Gaibandha District on February 6, died at Rangpur Medical College Hospital.
47068	2012	4	pakistan	The United States (US) has not kept Pakistan in the dark on its efforts to seek a negotiated settlement to Afghanistan, said US Special Representative for Afghanistan and Pakistan Marc Grossman on April 11, reports Dawn. “I have many faults. But not keeping the Government of Pakistan or the Government of Afghanistan fully informed on what we were doing on the reconciliation side is not one of them,” he told a gathering at the US Institute of Peace in Washington. “I recognize that’s what people say, but I just want to tell you that I work very hard to make sure that people are neither in the dark or excluded,” he said. Grossman also said that a new economic bloc that connects South and Central Asia with Pakistan and Afghanistan in the centre can play a key role in bringing peace to the region.
28284	2013	7	india	General Officer Commanding (GOC) of Kupwara based 28 Division of Army, Major General Lalit Pandey said “Army troops noticed the movement of a group of 3 militants who were trying to sneak in at Pant Post on the LoC in Gurez sector last night. We challenged them and opened fire killing one militant while another one was injured and third one fled back to Pakistan under the cover of darkness.” Army has launched a massive operation in the area to ensure that no member of the group has managed to sneak in. The GOC, however, said that it was only a group of three militants that tried to sneak in. He added that there are 350 militants waiting on the launching pads on the other side of the LoC opposite to Tangdhar, Keran, Macchil and Gurez sectors in North Kashmir. The spokesman said that Lieutenant General Gurmit Singh, the Chinar Corps Commander, commended the troops for their dedication and high degree of alertness.
16795	2014	9	india	The Shillong Times reports that South Garo Hills Police and Special Weapons And Tactics (SWAT) commandos attacked two base camps of the Garo National Liberation Army (GNLA) in Chokpot region of the South Garo Hills District in the morning of September 20 narrowly missing a wanted ‘area commander’ of the outfit. SWAT commandos raided two hideouts close to Nokatgre village, 10 kilometres from Deku in Chokpot region, but the well armed militants led by top GNLA ‘commander’ Hedeo managed to escape before the Security Forces arrived at their hideout. There were as many as 40 militants in the two camps who managed to get away.
53398	2011	1	india	Army personnel foiled an infiltration attempt at the Line of Control (LoC) in Krishna Ghati sector in Poonch District. The militants trying to intrude into this side opened firing on Army posts. The firing was joined by Pakistani troops, who committed ceasefire violation, in a bid to give cover to the infiltrators. However, effective retaliatory firing by the troops from this side thwarted the plot of intruders to sneak in.
20884	2014	7	pakistan	A woman was killed and her son as well as three Security Force (SF) personnel were injured in a cross firing incident during a search operation in Timergara area of Lower Dir District in Khyber Pakhtunkhwa on July 28, reports Dawn. Official sources said SFs were conducting a search operation in Timergara when residents of the house of local property dealer, Israruddin opened fire on them during a raid. Subsequently, three security personnel were injured during the cross firing whereas Israruddin s wife was killed and his son sustained injuries.
11976	2014	1	india	A cadre of United Tribal Liberation Army SK Thadou (UTLA SK Thadou) was killed and three others injured in an attack by a rival Robert Singson faction of UTLA (ULTA Robert Singson) in between Leingangpokpi and Phaital in Imphal East District on January 15, reports The Sangai Express. The deceased was identified as Kaikhulun (27) while the injured cadres are Jetli alias Boysing (15) and Ngam jang (17).
15287	2014	7	india	The intelligence agencies are scanning immigration data and missing persons reports in Police Stations across India to cull out suspicious disappearance of Muslim youths in strife torn regions across the globe, The Times of India reports on July 18. The data are being analyzed on the basis of available information and visits of youths to destinations where their presence is not justified for either religious reasons (eg haj) or employment purposes. Those having gone on haj but have not returned and those having lost contact with family are also being looked at closely. It s a mammoth task as close to 60, 00,000 Indians live in West Asia and thousands go to the region every year for jobs and pilgrimage. It s like looking for a pin in a haystack. Although we are applying elimination methods and sifting through data is being done based on collation of various information received, it is still a very difficult task. But it has to be done, said an officer from the security establishment. There are 10,000 Indians in Iraq alone. Thousands of Shias visit the country along with a smaller number of Sunnis for pilgrimage. Some of the latter are being suspected of having gone astray and joined the dreaded Islamic State of Iraq and Syria which has captured parts of Iraq and declared a caliphate. There is information that several youths visiting Turkey—a country which would not raise terror suspicion — have sneaked into Syria and Iraq. It is very difficult to track such movements, said the officer.But it s not just Iraq which is the problem. There are Indians visiting Dubai, Iran and Saudi Arabia only to later sneak into Pakistan and then Afghanistan. Several Indian Mujahideen (IM) operatives, some of whom are now fighting alongside the Taliban in Afghanistan, had fled to Pakistan via Dubai and Saudi Arabia. Two Karnataka youths, arrested by Bangalore Police in 2012 for targeting Hindu fundamentalists, had sneaked into Pakistan via Iran to fight in Afghanistan.
13070	2014	3	india	Barkat Ali, an alleged accomplice of suspected Indian Mujahideen (IM) terrorist Mohammad Sakib Ansari, was arrested in Jodhpur (Rajasthan) on March 25 (today), reports The Times of India. Ali had managed to give Police the slip on March 23 and several Police teams had swung into action to catch him. Barkat had managed to escape as he was tipped off by his accomplice Adil about the arrest of Ansari before Police could raid his house. Adil was later arrested and several incriminating materials were seized from his house. We received information about his arrival at home this morning following which the police cordoned off his house and arrested him, a Police official said. Ali had allegedly supplied explosives and electronic detonating devices to Sakib, who was trained in making bombs and carrying out explosions by IM terrorist Zia Ur Rehman alias Waqas, who was arrested on March 22. In addition, The Times of India reports that a well coordinated network of IM sleeping cell was in existence in Rajasthan for the past few months. It was a completely different module of IM cropping up in Rajasthan. The three engineering students in Jaipur and Sabir in Jodhpur were in touch with each other. Mahroof and Sabir used to coordinate with Riyaz Bhatkal who is believed to be hiding in Karachi at the moment, said a source. Meanwhile, Waqas has confessed to undergoing intense training in Pakistan before he came to India to join IM, according to sources in the Delhi Police, NDTV reports on March 24. In 2010, Waqas allegedly underwent religious and weapons training in Pakistan for a year and was always motivated to carry out jihadi attacks. Waqas first trainer was a man named Taj Mohammed, who agreed to train Waqas at Naushera of Khushab District in Punjab province of Pakistan, along with a group of boys aged between 15 20 years. The overall head trainer at Naushera was Abu Manzoor. Waqas was trained on how to use a G2 gun, AK 47 and INSAS rifles. After the first round of training or Daura e aam at Pakistan, he was then sent to Waziristan, where he was trained along with 20 other boys. After a month of gun training, he was sent for a special training on making explosives. Waqas has allegedly said that his trainers taught him to make Improvised Explosive Devices (IEDs) with locally available ingredients like ammonium nitrate, hydrogen peroxide and potassium chloride. In another 10 days he learnt how to make six different types of battery circuits.Finally, by September 2010, he came to India where he was received by Tehseen Akhtar alias Monu, who took him to meet Yasin Bhatkal, arrested IM India operations cheif . Waqas has also confessed to taking part in Varanasi, Zaveri Bazaar, Dilsukhnagar blasts and Jama Masjid shoot out, say sources. The explosives were received Mangalore (Karnataka) and INR 1,00,000 in hawala (illegal money transaction) to buy the material and scooters on which the bombs were planted. In fact, Waqas had planted the bombs at Zaveri Bazaar himself. His image was captured on the CCTV, and Yasin Bhatkal had identified him in the footage to the National Investigation Agency (NIA) investigators. Indian Express reports on March 25, that Waqas told investigators that he had burnt two fingers while planting a bomb at Varanasi’s Sheetla Ghat in 2010 as its detonator exploded but he pretended to be a victim and escaped. Waqas, Police sources claimed, had told investigators that Yasin and he had taken an apartment on rent in Mumbai’s Byculla area before the attack and that he stayed in Mumbai for two months then. An Abdur Rehman alias Hashim Syed alias Hashim Pasha identified by Waqas as his Pakistani trainer, is suspected to be a former Pakistani military official Abdur Rehman Pasha first named by 26 11 accused David Headley during his interrogation by the NIA in 2010. Abdur Rehman Pasha has also been named by the US FBI as a key accused alongside Headley and Rana in a 2009 plot to attack the Danish newspaper Jyllands Posten in Copenhagen. He figures at number three in the list of 50 most wanted terrorists in India and has an Interpol red corner notice issued for his arrest on the request of Indian authorities. “Pasha has long been associated with operations in India. Headley believes that local Indian boys are involved in the Karachi setup,” the NIA said in its report. “Abdur Rehman is directly in touch with the top of brass of the Al Qaeda… has met Osama a number of times,” the NIA stated. The Times of India adds that sources said that IM s current leader in India, Tehsin Akhtar created this module. Waqas was entrusted with the task of teaching these students to put together IED. The three engineering students were a perfect fit for the IM s Rajasthan module as it was very easy for them to learn how to put together bombs. It is a very technical task involving electricity circuits to time the explosions. The technical background of these three students helped them learn it fast, said an officer. He added that engineers have been found to be part of IM in the past too. In addition, an advanced team of highly trained Pakistani terrorists was going to enter India next month to assist IM disrupt the Lok Sabha (Lower House of Indian Parliament) polls, an intelligence officer claimed on the basis of the interrogation of Waqas. Among top leaders, Amir Reza Khan, Iqbal and Riyaz Bhatkal, Mirza Shadab Baig, Dr Shahnawaz, Bada Sajid and Afeef Mota, are still in Pakistan. However, there are many fresh recruits who could rise up the ladder in time. Further, Waqas had stayed for three days at a lodge in Bandra (West) before leaving for Rajasthan. Sources in the Delhi Police s Special Cell said that before coming to Mumbai, Waqas had been hiding in a safe house in Kerala for some time. He took a train from Kerala to Mumbai, planning to go to Ajmer. We are interrogating him, said special cell commissioner SM Srivastava. Separately, all special division CID units in Tamil Nadu have been urged to keep tabs on activities of suspected fundamentalists following the arrest of Waqas and his accomplices, The Times of India reports on March 24. An un named Police officer said, IM men had earlier committed serial blasts in Bangalore and Hyderabad which are geographically close to Chennai.
6408	2015	11	india	Army and Police in a joint operation killed the Sonitpur ‘District Commander’ of IK Songbijit faction of the National Democratic Front of Bodoland (NDFB IKS), identified as Kham khang in Batachipur near the Assam Arunachal Pradesh border under Dhekiajuli Police Station in Sonitpur District on November 17, reports The Sentinel. Defence spokesman Lieutenant Colonel Suneet Newton said “Kham khang had become a synonym for terror in the area and he was particularly known for kidnapping for ransom, extortion and killings. He was a key figure involved in planning and execution of the gruesome Adivasi massacre last year”. A pistol and some live ammunition were recovered from the slain militant.
4576	2015	7	india	A 32 page recruitment document in Urdu, titled, A Brief History of the Islamic State Caliphate (ISC), The Caliphate According to the Prophet , purported to have been written by Islamic State (IS) terrorists and obtained by the American Media Institute (AMI) through a Pakistani intermediary outlines a strategy to draw the US into an all out war by attacking India, The Times of India reports on July 30. The document reviewed and first published by USA Today, also details a plot to attack US soldiers as they withdraw from Afghanistan and target American diplomats and Pakistani officials. Accept the fact that this caliphate will survive and prosper until it takes over the entire world and beheads every last person that rebels against Allah, the document proclaims. This is the bitter truth, swallow it. Coming on the heels of Pakistani terrorists stepping up attacks on India, the document warns that preparations are underway for an assault on India and predicts that such an attack will draw the US into the battle and provoke a confrontation with America. Even if the US tries to attack with all its allies, which undoubtedly it will, the ummah (Muslims) will be united, resulting in the final battle, the document says. It was obtained by AMI, which said it has been authenticated by US intelligence officials. AMI also said it got the document from a Pakistani citizen with connections inside the Pakistani Taliban .
6074	2015	10	india	A Junior Commissioned Officer (JCO) of the Army and two Hizb ul Mujahideen (HM) militants were killed in an encounter in Pulwama District of South Kashmir on October 26, reports Daily Excelsior. Army’s 44 Rashtriya Rifles (RR) and Special Operations Group (SOG) cordoned off Drabgam village of Pulwama after they received specific information about the presence of militants in the village. Militants opened fire on the troops during cordon and search operation leading to a gun battle. The Security Forces (SFs) killed both the militants, identified as Afaq Ullah Bhat of Karimabad and Abdul Manan Dar of Amarbugh, Shopian, while a JCO, KVS Reddy, of 44 RR, injured in the encounter, later succumbed to injuries. Both the militants were associated with HM and appeared recently in pictures and videos of the militant outfit in which their commander Burhan Wani was also seen. They were part of the HM militant group headed by Burhan Wani of Tral in South Kashmir. Reports said that one of the militants Manan Dar had joined militancy in May this year and was active since then. SFs have recovered two AK 47 rifles from the deceased militants.
2300	2015	3	india	On March 26, Four Assam Rifles (AR) troopers were injured when gunmen opened fire at the personnel who were waiting for a convoy, near Indira Gandhi stadium in Kohima, reports Nagaland Post. Khole Khitovi faction National Socialist Council of Nagaland (NSCN KK) Cease Fire Supervisory Board (CFSB) supervisor Jack Zhimomi denied any involvement of his group. He stated that “We totally wash off our hand. In no way GPRN NSCN subscribes to that kind of elements incidents in times of cease fire The Sangai Express identified three injured troopers as Havildar Virender Singh, Havildar Ghe Singh and Rifleman RD Negi. The Assam Tribune further adds that no group has taken responsibility for the attack.
41234	2012	6	india	The Chhattisgarh Police arrested an alleged Communist Party of India Maoist (CPI Maoist) cadre and a journalist and seized 160 rounds of SLR rifle and pistol in Raipur District on June 14, reports Outlook India. Senior Superintendent of Police (SSP) Deepanshu Kabra said that a Maoist identified as Bablu was arrested and ammunition along with a pistol was recovered from him. Besides, a journalist identified as Sheikh Anwar who had allegedly procured weapons and ammunition for the Maoists was also arrested. Kabra said that Anwar works as a journalist in the Maoist affected Kota area. He along with one Ishaq Khan from Andhra Pradesh had procured the rounds either from Police or the Paramilitary Forces for supply to the Maoists and Police are on the lookout for Ishaq, the SSP said.
60504	2011	4	pakistan	Two fishermen, Gulam Nabi and Muhammad Ali, were injured in a landmine explosion within the limits of Doda Tiba Police Station in Jaffarabad District.
41690	2012	7	india	Police recovered two kilogram explosives which were being transported to Communist Party of India Maoist (CPI Maoist) and arrested one person at Toto village in Gumla District of Jharkhand on July 4, reports The Hindu. Following a tip off, a Police team intercepted a car, seized the explosive materials that included ammonium nitrate and five detonators, and arrested one Mohammad Imitiaz in this connection, Superintendent of Police Jatin Narwal said. Imitiaz was taking the explosives to Maoist ‘sub zonal commander’ Budheswar Oraon when the Police arrested him and seized the explosives, Narwal added.
13002	2014	3	india	A squad of the Communist Party of India Maoist (CPI Maoist) on March 21 opened fire at a social gathering at Khunti, 30 kilometre from Ranchi, injuring two villagers, including the younger brother of a Special Police Officer (SPO), and set fire to a jeep, reports The Hindu. The tribal villagers said they suspected the Maoists targeted the family and friends of Raila Dhingra Munda for his work as an SPO gathering intelligence for the Khunti District Police.
51138	2012	12	pakistan	Two persons, including a Policeman, were shot injured in firing incident in Quetta.
53955	2011	2	india	The Hindu reports that cadres of the Communist Party of India Maoist (CPI Maoist) damaged the Police outpost at remote Subarnagiri in the limits of Kotagarh Police Station in Kandhamal District in the night of February 9. According to the Police, no one was injured at the Police outpost during the attack as no armed Policemen were deployed at the remote outpost during night. As per eyewitnesses, a group of around 40 Maoists reached the Police outpost building at around midnight. They broke into it and ransacked it. They also set ablaze the documents and furniture of the outpost. They pasted some posters at the spot. Through them the Maoists opposed construction of a building near the outpost which could be used as a barrack for security personnel in future. They threatened to kill anyone who would get involved in the construction work. They also opposed the measures of the Police to build up relations with people living in remote areas through Jan Sampark Sivir (Public Relation Camps).
31112	2013	12	india	Jammu and Kashmir (J K) Police recovered huge quantity of explosives from a vehicle near Parimpora Bypass in Srinagar city (Srinagar District) on December 9, reports Daily Excelsior. Sources said that a car bearing registration number JK01 R 4818 was intercepted by Police near Parimpora bypass in Srinagar and 10.5 kilogramme explosive packed in a packet was recovered from it. The driver of the car, identified as Hilal Ahmad, was arrested by the Police and the car was seized.
39584	2012	4	india	The Telegraph reports that a Communist Party of India Maoist (CPI Maoist) cadre, identified as Ram Kewal alias Guddu Oraon, was arrested on April 3 following an encounter near Patwadh village under Chopan Police Station limits in Sonbhadra District. According to reports, Sonbhadra Police reached the village after getting a tip off regarding the presence of Maoist ‘commander’ Munna Vishwakarma and his associates. Guddu who had taken shelter in this village tried to escape and was arrested along with a country made revolver and live cartridges. Police said that Guddu belonged to Bhabhua District in Bihar and was operating with ‘commander’ Munna Vishwakarma. Guddu was involved in 11 criminal cases registered in Bihar, Uttar Pradesh and other States. The Police had announced a cash reward of INR 5,000 on him.
47625	2012	5	pakistan	A child, identified as Naveed (10), was killed while other two Majeed (13) and Rabia (7) sustained injuries when a hand grenade exploded accidentally at riverine area of the River Sutlej near Mailsi in Vehari District, reports Daily Times. According to Mailsi Sadar Police, the children were returning with their family when they found a hand grenade and picked it assuming it to be a toy. They were playing with the grenade when it exploded, killing one of them.
